severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,324,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2016,BANNER ORGANIZATION TOTALS,272290.14,status=warn; banner=272290.14; parsed_body=96089.73. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|324|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2016|BANNER ORGANIZATION TOTALS|272290.14
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,326,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2016,BANNER ORGANIZATION TOTALS,47781.58,status=warn; banner=47781.58; parsed_body=12128.66. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|326|SECRETARY OF THE SENATE - EXECUTIVE OFFICE|2016|BANNER ORGANIZATION TOTALS|47781.58
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,328,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2016,BANNER ORGANIZATION TOTALS,12970.58,status=warn; banner=12970.58; parsed_body=4732.66. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|328|SECRETARY OF THE SENATE - LEGISLATIVE SERVICES|2016|BANNER ORGANIZATION TOTALS|12970.58
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,329,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,BANNER ORGANIZATION TOTALS,842437.31,status=warn; banner=842437.31; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|329|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.||BANNER ORGANIZATION TOTALS|842437.31
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,331,SECRETARY - EMRGCY APPROPS FOR TERR RESPONSE,,BANNER ORGANIZATION TOTALS,90.0,status=warn; banner=90.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|331|SECRETARY - EMRGCY APPROPS FOR TERR RESPONSE||BANNER ORGANIZATION TOTALS|90.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,333,SECRETARY - SENATE COLLECTION,,BANNER ORGANIZATION TOTALS,197901.28,status=warn; banner=197901.28; parsed_body=182744.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|333|SECRETARY - SENATE COLLECTION||BANNER ORGANIZATION TOTALS|197901.28
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,337,SGT @ ARMS - STAFF OFFICES,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|337|SGT @ ARMS - STAFF OFFICES||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,339,SGT @ ARMS - CENTRAL OPERATIONS,,BANNER ORGANIZATION TOTALS,258975.18,status=warn; banner=258975.18; parsed_body=251362.67. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|339|SGT @ ARMS - CENTRAL OPERATIONS||BANNER ORGANIZATION TOTALS|258975.18
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,342,SGT @ ARMS - IT SUPPORT SERVICES,,BANNER ORGANIZATION TOTALS,202010.3,status=warn; banner=202010.3; parsed_body=200273.26. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|342|SGT @ ARMS - IT SUPPORT SERVICES||BANNER ORGANIZATION TOTALS|202010.3
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,345,SGT @ ARMS - STAFF OFFICES,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|345|SGT @ ARMS - STAFF OFFICES||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,345,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,151822.69,status=warn; banner=151822.69; parsed_body=151566.35. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|345|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|151822.69
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,347,SGT @ ARMS - CENTRAL OPERATIONS,,BANNER ORGANIZATION TOTALS,325358.68,status=warn; banner=325358.68; parsed_body=205358.68. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|347|SGT @ ARMS - CENTRAL OPERATIONS||BANNER ORGANIZATION TOTALS|325358.68
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,348,SGT @ ARMS - CAPITOL DIVISION,,BANNER ORGANIZATION TOTALS,357928.06,status=warn; banner=357928.06; parsed_body=236681.27. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|348|SGT @ ARMS - CAPITOL DIVISION||BANNER ORGANIZATION TOTALS|357928.06
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,350,SGT @ ARMS - IT SUPPORT SERVICES,,BANNER ORGANIZATION TOTALS,713022.6,status=warn; banner=713022.6; parsed_body=704308.78. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|350|SGT @ ARMS - IT SUPPORT SERVICES||BANNER ORGANIZATION TOTALS|713022.6
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,358,SGT @ ARMS - STAFF OFFICES,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|358|SGT @ ARMS - STAFF OFFICES||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,358,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,241919.77,status=warn; banner=241919.77; parsed_body=222985.18. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|358|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|241919.77
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,360,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,BANNER ORGANIZATION TOTALS,2697897.32,status=warn; banner=2697897.32; parsed_body=2697099.42. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|360|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES||BANNER ORGANIZATION TOTALS|2697897.32
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,362,SGT @ ARMS - CENTRAL OPERATIONS,,BANNER ORGANIZATION TOTALS,322275.29,status=warn; banner=322275.29; parsed_body=65101.87. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|362|SGT @ ARMS - CENTRAL OPERATIONS||BANNER ORGANIZATION TOTALS|322275.29
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,364,SGT @ ARMS - CAPITOL DIVISION,,BANNER ORGANIZATION TOTALS,35599.22,status=fail; banner=35599.22; parsed_body=35849.73. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|364|SGT @ ARMS - CAPITOL DIVISION||BANNER ORGANIZATION TOTALS|35599.22
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,365,SGT @ ARMS - IT SUPPORT SERVICES,,BANNER ORGANIZATION TOTALS,2921863.96,status=warn; banner=2921863.96; parsed_body=2876938.75. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|365|SGT @ ARMS - IT SUPPORT SERVICES||BANNER ORGANIZATION TOTALS|2921863.96
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,381,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,296362.8,status=warn; banner=296362.8; parsed_body=290905.77. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|381|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|296362.8
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,384,SGT @ ARMS - CENTRAL OPERATIONS,,BANNER ORGANIZATION TOTALS,879148.06,status=warn; banner=879148.06; parsed_body=76789.27. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|384|SGT @ ARMS - CENTRAL OPERATIONS||BANNER ORGANIZATION TOTALS|879148.06
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,385,SGT @ ARMS - CAPITOL DIVISION,,BANNER ORGANIZATION TOTALS,684631.0,status=warn; banner=684631.0; parsed_body=665823.81. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|385|SGT @ ARMS - CAPITOL DIVISION||BANNER ORGANIZATION TOTALS|684631.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,387,SGT @ ARMS - IT SUPPORT SERVICES,,BANNER ORGANIZATION TOTALS,2432835.34,status=warn; banner=2432835.34; parsed_body=2388174.23. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|387|SGT @ ARMS - IT SUPPORT SERVICES||BANNER ORGANIZATION TOTALS|2432835.34
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,396,SGT @ ARMS - STAFF OFFICES,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|396|SGT @ ARMS - STAFF OFFICES||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,396,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,156457.89,status=warn; banner=156457.89; parsed_body=150394.07. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|396|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|156457.89
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,397,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,BANNER ORGANIZATION TOTALS,1286525.39,status=warn; banner=1286525.39; parsed_body=1285671.94. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|397|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES||BANNER ORGANIZATION TOTALS|1286525.39
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,400,SGT @ ARMS - CENTRAL OPERATIONS,,BANNER ORGANIZATION TOTALS,2907815.42,status=warn; banner=2907815.42; parsed_body=556479.15. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|400|SGT @ ARMS - CENTRAL OPERATIONS||BANNER ORGANIZATION TOTALS|2907815.42
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,405,SGT @ ARMS - CAPITOL DIVISION,,BANNER ORGANIZATION TOTALS,1638124.65,status=warn; banner=1638124.65; parsed_body=1392583.21. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|405|SGT @ ARMS - CAPITOL DIVISION||BANNER ORGANIZATION TOTALS|1638124.65
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,410,SGT @ ARMS - IT SUPPORT SERVICES,,BANNER ORGANIZATION TOTALS,8082169.37,status=warn; banner=8082169.37; parsed_body=7126008.81. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|410|SGT @ ARMS - IT SUPPORT SERVICES||BANNER ORGANIZATION TOTALS|8082169.37
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,417,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,671138.59,status=warn; banner=671138.59; parsed_body=654043.15. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|417|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|671138.59
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,420,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,BANNER ORGANIZATION TOTALS,5326560.48,status=warn; banner=5326560.48; parsed_body=4912913.34. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|420|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES||BANNER ORGANIZATION TOTALS|5326560.48
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,425,SGT @ ARMS - CENTRAL OPERATIONS,,BANNER ORGANIZATION TOTALS,7534734.8,status=warn; banner=7534734.8; parsed_body=725984.12. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|425|SGT @ ARMS - CENTRAL OPERATIONS||BANNER ORGANIZATION TOTALS|7534734.8
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,430,SGT @ ARMS - CAPITOL DIVISION,,BANNER ORGANIZATION TOTALS,1259786.92,status=warn; banner=1259786.92; parsed_body=1192619.88. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|430|SGT @ ARMS - CAPITOL DIVISION||BANNER ORGANIZATION TOTALS|1259786.92
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,435,SGT @ ARMS - IT SUPPORT SERVICES,,BANNER ORGANIZATION TOTALS,10549526.63,status=warn; banner=10549526.63; parsed_body=8191923.31. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|435|SGT @ ARMS - IT SUPPORT SERVICES||BANNER ORGANIZATION TOTALS|10549526.63
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,442,SGT @ ARMS - STAFF OFFICES,,BANNER ORGANIZATION TOTALS,813214.36,status=warn; banner=813214.36; parsed_body=545934.06. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|442|SGT @ ARMS - STAFF OFFICES||BANNER ORGANIZATION TOTALS|813214.36
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,446,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,BANNER ORGANIZATION TOTALS,12282674.83,status=warn; banner=12282674.83; parsed_body=11402286.51. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|446|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES||BANNER ORGANIZATION TOTALS|12282674.83
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,455,CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|455|CAUCUS - INTERNATIONAL NARCOTICS CONTROL|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,456,CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2015,BANNER ORGANIZATION TOTALS,3566.55,status=warn; banner=3566.55; parsed_body=3058.42. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|456|CAUCUS - INTERNATIONAL NARCOTICS CONTROL|2015|BANNER ORGANIZATION TOTALS|3566.55
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,457,CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2016,BANNER ORGANIZATION TOTALS,232572.07,status=warn; banner=232572.07; parsed_body=232165.39. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|457|CAUCUS - INTERNATIONAL NARCOTICS CONTROL|2016|BANNER ORGANIZATION TOTALS|232572.07
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,458,SENATOR LAMAR ALEXANDER,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|458|SENATOR LAMAR ALEXANDER|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,459,SENATOR LAMAR ALEXANDER,2015,BANNER ORGANIZATION TOTALS,105016.41,status=fail; banner=105016.41; parsed_body=90782.32. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|459|SENATOR LAMAR ALEXANDER|2015|BANNER ORGANIZATION TOTALS|105016.41
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,464,SENATOR LAMAR ALEXANDER,2016,BANNER ORGANIZATION TOTALS,1470302.5,status=fail; banner=1470302.5; parsed_body=1411991.47. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|464|SENATOR LAMAR ALEXANDER|2016|BANNER ORGANIZATION TOTALS|1470302.5
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,472,SENATOR KELLY AYOTTE,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|472|SENATOR KELLY AYOTTE|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,473,SENATOR KELLY AYOTTE,2015,BANNER ORGANIZATION TOTALS,47916.61,status=warn; banner=47916.61; parsed_body=19551.68. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|473|SENATOR KELLY AYOTTE|2015|BANNER ORGANIZATION TOTALS|47916.61
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,478,SENATOR KELLY AYOTTE,2016,BANNER ORGANIZATION TOTALS,1247325.19,status=warn; banner=1247325.19; parsed_body=1196155.69. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|478|SENATOR KELLY AYOTTE|2016|BANNER ORGANIZATION TOTALS|1247325.19
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,499,SENATOR TAMMY BALDWIN,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|499|SENATOR TAMMY BALDWIN|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,500,SENATOR TAMMY BALDWIN,2015,BANNER ORGANIZATION TOTALS,150236.11,status=fail; banner=150236.11; parsed_body=134326.63. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|500|SENATOR TAMMY BALDWIN|2015|BANNER ORGANIZATION TOTALS|150236.11
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,506,SENATOR TAMMY BALDWIN,2016,BANNER ORGANIZATION TOTALS,1413604.22,status=fail; banner=1413604.22; parsed_body=1385930.69. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|506|SENATOR TAMMY BALDWIN|2016|BANNER ORGANIZATION TOTALS|1413604.22
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,517,SENATOR JOHN BARRASSO,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|517|SENATOR JOHN BARRASSO|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,518,SENATOR JOHN BARRASSO,2015,BANNER ORGANIZATION TOTALS,22048.52,status=fail; banner=22048.52; parsed_body=6398.76. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|518|SENATOR JOHN BARRASSO|2015|BANNER ORGANIZATION TOTALS|22048.52
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,520,SENATOR JOHN BARRASSO,2016,BANNER ORGANIZATION TOTALS,1316483.37,status=fail; banner=1316483.37; parsed_body=1259695.96. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|520|SENATOR JOHN BARRASSO|2016|BANNER ORGANIZATION TOTALS|1316483.37
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,529,SENATOR MAX BAUCUS,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|529|SENATOR MAX BAUCUS|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,530,SENATOR MARK BEGICH,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|530|SENATOR MARK BEGICH|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,531,SENATOR MARK BEGICH,2015,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|531|SENATOR MARK BEGICH|2015|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,532,SENATOR MICHAEL BENNET,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|532|SENATOR MICHAEL BENNET|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,533,SENATOR MICHAEL BENNET,2015,BANNER ORGANIZATION TOTALS,70109.38,status=fail; banner=70109.38; parsed_body=19228.49. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|533|SENATOR MICHAEL BENNET|2015|BANNER ORGANIZATION TOTALS|70109.38
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,537,SENATOR MICHAEL BENNET,2016,BANNER ORGANIZATION TOTALS,1371855.27,status=fail; banner=1371855.27; parsed_body=1355564.81. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|537|SENATOR MICHAEL BENNET|2016|BANNER ORGANIZATION TOTALS|1371855.27
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,545,SENATOR RICHARD BLUMENTHAL,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|545|SENATOR RICHARD BLUMENTHAL|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,546,SENATOR RICHARD BLUMENTHAL,2015,BANNER ORGANIZATION TOTALS,270481.12,status=fail; banner=270481.12; parsed_body=177639.57. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|546|SENATOR RICHARD BLUMENTHAL|2015|BANNER ORGANIZATION TOTALS|270481.12
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,551,SENATOR RICHARD BLUMENTHAL,2016,BANNER ORGANIZATION TOTALS,1420227.29,status=fail; banner=1420227.29; parsed_body=1391202.01. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|551|SENATOR RICHARD BLUMENTHAL|2016|BANNER ORGANIZATION TOTALS|1420227.29
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,562,SENATOR ROY BLUNT,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|562|SENATOR ROY BLUNT|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,563,SENATOR ROY BLUNT,2015,BANNER ORGANIZATION TOTALS,69186.48,status=warn; banner=69186.48; parsed_body=37159.98. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|563|SENATOR ROY BLUNT|2015|BANNER ORGANIZATION TOTALS|69186.48
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,571,SENATOR ROY BLUNT,2016,BANNER ORGANIZATION TOTALS,1472085.01,status=warn; banner=1472085.01; parsed_body=1433551.46. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|571|SENATOR ROY BLUNT|2016|BANNER ORGANIZATION TOTALS|1472085.01
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,590,SENATOR CORY BOOKER,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|590|SENATOR CORY BOOKER|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,590,SENATOR CORY BOOKER,2014,BANNER ORGANIZATION TOTALS,3729.0,status=warn; banner=3729.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|590|SENATOR CORY BOOKER|2014|BANNER ORGANIZATION TOTALS|3729.0
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,591,SENATOR CORY BOOKER,2015,BANNER ORGANIZATION TOTALS,102674.5,status=warn; banner=102674.5; parsed_body=47759.95. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|591|SENATOR CORY BOOKER|2015|BANNER ORGANIZATION TOTALS|102674.5
warning,banner_check_discrepancy,114sdoc13,GPO-CDOC-114sdoc13.pdf,594,SENATOR CORY BOOKER,2016,BANNER ORGANIZATION TOTALS,1615633.94,status=warn; banner=1615633.94; parsed_body=1582086.22. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_discrepancy|594|SENATOR CORY BOOKER|2016|BANNER ORGANIZATION TOTALS|1615633.94
warning,banner_check_missing,114sdoc13,GPO-CDOC-114sdoc13.pdf,600,SENATOR JOHN BOOZMAN,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc13|banner_check_missing|600|SENATOR JOHN BOOZMAN|2014|BANNER NET PAYROLL|0.0
