office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,443,TRAVEL AND TRANSPORTATION OF PERSONS,454,43025.23,43025.23,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,443,OTHER CONTRACTUAL SERVICES,454,70.0,70.0,ok,segment
INTERN COMPENSATION - PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,PERSONNEL COMP. FULL-TIME PERMANENT,455,72364.84,72364.84,ok,segment
INTERN COMPENSATION - PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,NET PAYROLL EXPENSES,455,72364.84,72364.84,ok,block_running_total
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,458,TRAVEL AND TRANSPORTATION OF PERSONS,462,10472.41,10472.41,ok,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,458,OTHER CONTRACTUAL SERVICES,462,15000.0,15000.0,ok,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,458,ACQUISITION OF ASSETS,463,34725.84,34725.84,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,PERSONNEL COMP. FULL-TIME PERMANENT,466,1513712.04,1513712.04,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,PERSONNEL BENEFITS,466,1780.0,0.0,no_records,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,NET PAYROLL EXPENSES,466,1515492.04,1513712.04,fail,block_running_total
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,TRAVEL AND TRANSPORTATION OF PERSONS,489,114643.83,114643.83,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,OTHER CONTRACTUAL SERVICES,489,38.8,38.8,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,ACQUISITION OF ASSETS,489,8803.71,8803.71,ok,segment
INTERN COMPENSATION - PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL COMP. FULL-TIME PERMANENT,490,12712.36,12712.36,ok,segment
INTERN COMPENSATION - PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,NET PAYROLL EXPENSES,490,12712.36,12712.36,ok,block_running_total
SENATOR GARY PETERS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,491,TRAVEL AND TRANSPORTATION OF PERSONS,491,482.5,482.5,ok,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,493,PERSONNEL BENEFITS,493,451.2,0.0,no_records,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,493,NET PAYROLL EXPENSES,493,451.2,0.0,no_records,block_running_total
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,493,TRAVEL AND TRANSPORTATION OF PERSONS,503,94105.96,94105.96,ok,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,493,OTHER CONTRACTUAL SERVICES,503,1500.0,1500.0,ok,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,493,ACQUISITION OF ASSETS,504,32519.12,32519.12,ok,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,PERSONNEL COMP. FULL-TIME PERMANENT,507,1926911.9,1926911.9,ok,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,PERSONNEL BENEFITS,507,1403.8,0.0,no_records,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,NET PAYROLL EXPENSES,507,1928315.7,1926911.9,fail,block_running_total
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,TRAVEL AND TRANSPORTATION OF PERSONS,518,50415.09,50415.09,ok,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,ACQUISITION OF ASSETS,518,497.61,497.61,ok,segment
INTERN COMPENSATION - PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,519,PERSONNEL COMP. FULL-TIME PERMANENT,519,25499.92,25499.92,ok,segment
INTERN COMPENSATION - PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,519,NET PAYROLL EXPENSES,519,25499.92,25499.92,ok,block_running_total
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,TRAVEL AND TRANSPORTATION OF PERSONS,525,8401.39,8401.39,ok,segment
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,ACQUISITION OF ASSETS,525,1088.34,1088.34,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,PERSONNEL COMP. FULL-TIME PERMANENT,528,1621067.03,1621067.03,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,PERSONNEL BENEFITS,528,1928.6,0.0,no_records,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,NET PAYROLL EXPENSES,528,1622995.63,1621067.03,fail,block_running_total
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,TRAVEL AND TRANSPORTATION OF PERSONS,530,19789.1,19789.1,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,OTHER CONTRACTUAL SERVICES,530,20.0,20.0,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,ACQUISITION OF ASSETS,530,389.98,389.98,ok,segment
INTERN COMPENSATION - REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,PERSONNEL COMP. FULL-TIME PERMANENT,531,23315.0,23315.0,ok,segment
INTERN COMPENSATION - REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531,NET PAYROLL EXPENSES,531,23315.0,23315.0,ok,block_running_total
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,534,PERSONNEL BENEFITS,534,274.7,0.0,no_records,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,534,NET PAYROLL EXPENSES,534,274.7,0.0,no_records,block_running_total
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,534,TRAVEL AND TRANSPORTATION OF PERSONS,536,6576.14,6576.14,ok,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,534,OTHER CONTRACTUAL SERVICES,536,302.25,302.25,ok,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,534,ACQUISITION OF ASSETS,536,24553.59,24553.59,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,PERSONNEL COMP. FULL-TIME PERMANENT,539,1405181.96,1405473.63,fail,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,PERSONNEL BENEFITS,539,1394.15,0.0,no_records,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,NET PAYROLL EXPENSES,539,1406576.11,1405473.63,fail,block_running_total
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,TRAVEL AND TRANSPORTATION OF PERSONS,547,40300.28,40300.28,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,OTHER CONTRACTUAL SERVICES,547,5001.75,5001.75,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,538,ACQUISITION OF ASSETS,547,2885.92,2885.92,ok,segment
INTERN COMPENSATION - RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,PERSONNEL COMP. FULL-TIME PERMANENT,548,24064.92,24064.92,ok,segment
INTERN COMPENSATION - RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,NET PAYROLL EXPENSES,548,24064.92,24064.92,ok,block_running_total
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,551,PERSONNEL BENEFITS,551,205.18,0.0,no_records,segment
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,551,NET PAYROLL EXPENSES,551,205.18,0.0,no_records,block_running_total
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,551,TRAVEL AND TRANSPORTATION OF PERSONS,553,24505.41,24505.41,ok,segment
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,551,OTHER CONTRACTUAL SERVICES,553,79.0,79.0,ok,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,PERSONNEL COMP. FULL-TIME PERMANENT,556,1707577.49,1707577.49,ok,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,PERSONNEL BENEFITS,556,1859.72,0.0,no_records,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,NET PAYROLL EXPENSES,556,1709437.21,1707577.49,fail,block_running_total
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,TRAVEL AND TRANSPORTATION OF PERSONS,563,86562.17,86562.17,ok,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,OTHER CONTRACTUAL SERVICES,564,1900.17,1900.17,ok,segment
INTERN COMPENSATION - RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,565,PERSONNEL COMP. FULL-TIME PERMANENT,565,27600.0,27600.0,ok,segment
INTERN COMPENSATION - RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,565,NET PAYROLL EXPENSES,565,27600.0,27600.0,ok,block_running_total
SENATOR MITT ROMNEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,ACQUISITION OF ASSETS,566,4466.22,4466.22,ok,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,PERSONNEL BENEFITS,568,237.5,0.0,no_records,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,NET PAYROLL EXPENSES,568,237.5,0.0,no_records,block_running_total
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,TRAVEL AND TRANSPORTATION OF PERSONS,572,14005.19,14005.19,ok,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,ACQUISITION OF ASSETS,572,4622.86,4622.86,ok,segment
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,PERSONNEL COMP. FULL-TIME PERMANENT,575,1144397.0,1144397.0,ok,segment
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,RE-EMPLOYED ANNUITANTS,575,3627.86,0.0,no_records,segment
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,PERSONNEL BENEFITS,575,1667.55,0.0,no_records,segment
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,NET PAYROLL EXPENSES,575,1149692.41,1144397.0,fail,block_running_total
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,TRAVEL AND TRANSPORTATION OF PERSONS,580,54889.96,54889.96,ok,segment
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,OTHER CONTRACTUAL SERVICES,580,150.0,150.0,ok,segment
SENATOR MITT ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,ACQUISITION OF ASSETS,580,1074.0,1074.0,ok,segment
INTERN COMPENSATION - ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,PERSONNEL COMP. FULL-TIME PERMANENT,581,15999.99,15999.99,ok,segment
INTERN COMPENSATION - ROMNEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,NET PAYROLL EXPENSES,581,15999.99,15999.99,ok,block_running_total
SENATOR JACKY ROSEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,PERSONNEL BENEFITS,584,702.2,0.0,no_records,segment
SENATOR JACKY ROSEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,NET PAYROLL EXPENSES,584,702.2,0.0,no_records,block_running_total
SENATOR JACKY ROSEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,TRAVEL AND TRANSPORTATION OF PERSONS,585,3770.53,3770.53,ok,segment
SENATOR JACKY ROSEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,584,ACQUISITION OF ASSETS,585,628.11,628.11,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,PERSONNEL COMP. FULL-TIME PERMANENT,588,1852306.13,1852306.13,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,PERSONNEL BENEFITS,588,2974.85,0.0,no_records,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,NET PAYROLL EXPENSES,588,1855280.98,1852306.13,fail,block_running_total
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,TRAVEL AND TRANSPORTATION OF PERSONS,594,43369.08,43369.08,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,OTHER CONTRACTUAL SERVICES,594,274.47,274.47,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,ACQUISITION OF ASSETS,594,158.86,158.86,ok,segment
INTERN COMPENSATION - ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,595,PERSONNEL COMP. FULL-TIME PERMANENT,595,40912.03,40912.03,ok,segment
INTERN COMPENSATION - ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,595,NET PAYROLL EXPENSES,595,40912.03,40912.03,ok,block_running_total
SENATOR MIKE ROUNDS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,598,TRAVEL AND TRANSPORTATION OF PERSONS,602,53954.88,53954.03,warn,segment
SENATOR MIKE ROUNDS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,598,OTHER CONTRACTUAL SERVICES,602,40.01,40.01,ok,segment
SENATOR MIKE ROUNDS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,598,ACQUISITION OF ASSETS,603,57541.58,57541.58,ok,segment
SENATOR MIKE ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,605,PERSONNEL COMP. FULL-TIME PERMANENT,606,1428393.75,1428393.75,ok,segment
SENATOR MIKE ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,605,NET PAYROLL EXPENSES,606,1428393.75,1428393.75,ok,block_running_total
SENATOR MIKE ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,605,TRAVEL AND TRANSPORTATION OF PERSONS,618,220239.4,220239.4,ok,segment
SENATOR MIKE ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,605,OTHER CONTRACTUAL SERVICES,618,1195.45,1195.45,ok,segment
SENATOR MIKE ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,605,ACQUISITION OF ASSETS,618,49.31,49.31,ok,segment
INTERN COMPENSATION - ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,619,PERSONNEL COMP. FULL-TIME PERMANENT,619,10227.47,10227.47,ok,segment
INTERN COMPENSATION - ROUNDS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,619,NET PAYROLL EXPENSES,619,10227.47,10227.47,ok,block_running_total
SENATOR MARCO RUBIO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,PERSONNEL BENEFITS,622,631.65,0.0,no_records,segment
SENATOR MARCO RUBIO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,NET PAYROLL EXPENSES,622,631.65,0.0,no_records,block_running_total
SENATOR MARCO RUBIO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,TRAVEL AND TRANSPORTATION OF PERSONS,625,11737.07,11737.07,ok,segment
SENATOR MARCO RUBIO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,OTHER CONTRACTUAL SERVICES,625,97.64,97.64,ok,segment
SENATOR MARCO RUBIO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,622,ACQUISITION OF ASSETS,625,80300.14,80300.14,ok,segment
SENATOR MARCO RUBIO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,PERSONNEL COMP. FULL-TIME PERMANENT,629,1549824.84,1549824.84,ok,segment
SENATOR MARCO RUBIO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,PERSONNEL BENEFITS,629,2282.64,0.0,no_records,segment
SENATOR MARCO RUBIO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,NET PAYROLL EXPENSES,629,1552107.48,1549824.84,fail,block_running_total
SENATOR MARCO RUBIO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,TRAVEL AND TRANSPORTATION OF PERSONS,637,48441.63,48441.63,ok,segment
SENATOR MARCO RUBIO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,627,OTHER CONTRACTUAL SERVICES,637,629.64,629.64,ok,segment
SENATOR BERNARD SANDERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,PERSONNEL BENEFITS,641,817.84,0.0,no_records,segment
SENATOR BERNARD SANDERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,NET PAYROLL EXPENSES,641,817.84,0.0,no_records,block_running_total
SENATOR BERNARD SANDERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,TRAVEL AND TRANSPORTATION OF PERSONS,642,3655.67,3655.67,ok,segment
SENATOR BERNARD SANDERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,OTHER CONTRACTUAL SERVICES,642,2180.0,2180.0,ok,segment
SENATOR BERNARD SANDERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,641,ACQUISITION OF ASSETS,642,2919.8,2919.8,ok,segment
SENATOR BERNARD SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,644,PERSONNEL COMP. FULL-TIME PERMANENT,645,1800946.91,1800946.91,ok,segment
SENATOR BERNARD SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,644,PERSONNEL BENEFITS,645,2004.23,0.0,no_records,segment
SENATOR BERNARD SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,644,NET PAYROLL EXPENSES,645,1802951.14,1800946.91,fail,block_running_total
SENATOR BERNARD SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,644,TRAVEL AND TRANSPORTATION OF PERSONS,650,20725.1,20725.1,ok,segment
SENATOR BERNARD SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,644,OTHER CONTRACTUAL SERVICES,650,6693.28,6693.28,ok,segment
INTERN COMPENSATION - SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,651,PERSONNEL COMP. FULL-TIME PERMANENT,651,50857.44,50857.44,ok,segment
INTERN COMPENSATION - SANDERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,651,NET PAYROLL EXPENSES,651,50857.44,50857.44,ok,block_running_total
SENATOR BRIAN SCHATZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,656,PERSONNEL BENEFITS,656,1749.71,0.0,no_records,segment
SENATOR BRIAN SCHATZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,656,NET PAYROLL EXPENSES,656,1749.71,0.0,no_records,block_running_total
SENATOR BRIAN SCHATZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,656,TRAVEL AND TRANSPORTATION OF PERSONS,658,41800.57,41800.57,ok,segment
SENATOR BRIAN SCHATZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,656,OTHER CONTRACTUAL SERVICES,658,25501.05,25501.05,ok,segment
SENATOR BRIAN SCHATZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,656,ACQUISITION OF ASSETS,658,9619.96,9619.96,ok,segment
SENATOR BRIAN SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,PERSONNEL COMP. FULL-TIME PERMANENT,661,2060870.91,2060870.91,ok,segment
SENATOR BRIAN SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,PERSONNEL BENEFITS,661,5193.42,0.0,no_records,segment
SENATOR BRIAN SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,NET PAYROLL EXPENSES,661,2066064.33,2060870.91,fail,block_running_total
SENATOR BRIAN SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,TRAVEL AND TRANSPORTATION OF PERSONS,662,30651.17,30651.17,ok,segment
SENATOR BRIAN SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,OTHER CONTRACTUAL SERVICES,663,2179.0,2179.0,ok,segment
INTERN COMPENSATION - SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,664,PERSONNEL COMP. FULL-TIME PERMANENT,664,32648.12,32648.12,ok,segment
INTERN COMPENSATION - SCHATZ,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,664,NET PAYROLL EXPENSES,664,32648.12,32648.12,ok,block_running_total
SENATOR ADAM SCHIFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,PERSONNEL COMP. FULL-TIME PERMANENT,666,1114129.16,1114129.16,ok,segment
SENATOR ADAM SCHIFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,PERSONNEL BENEFITS,666,4912.9,0.0,no_records,segment
SENATOR ADAM SCHIFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,NET PAYROLL EXPENSES,666,1119042.06,1114129.16,fail,block_running_total
SENATOR ADAM SCHIFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,TRAVEL AND TRANSPORTATION OF PERSONS,670,19820.46,19820.46,ok,segment
SENATOR ADAM SCHIFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,OTHER CONTRACTUAL SERVICES,670,3900.0,3900.0,ok,segment
SENATOR ADAM SCHIFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,ACQUISITION OF ASSETS,670,765.35,765.35,ok,segment
SENATOR ERIC SCHMITT,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,TRAVEL AND TRANSPORTATION OF PERSONS,676,7472.32,7472.32,ok,segment
