office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SENATOR BILL NELSON,2014,1589,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BILL NELSON,2015,1590,ok,fail,75,0,75,11363.29,0.0,0,0
SENATOR BILL NELSON,2016,1593,ok,fail,379,0,379,1814729.54,0.0,0,0
SENATOR RAND PAUL,2014,1604,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2015,1605,ok,fail,172,0,172,49708.62,0.0,0,0
SENATOR RAND PAUL,2016,1611,fail,fail,590,48,590,1078325.67,0.0,0,0
SENATOR DAVID PERDUE,2015,1631,ok,fail,98,0,98,97283.7,0.0,0,0
SENATOR DAVID PERDUE,2016,1635,ok,fail,364,0,364,1316164.13,0.0,0,0
SENATOR GARY PETERS,2015,1647,ok,fail,241,0,241,69343.33,0.0,0,0
SENATOR GARY PETERS,2016,1655,ok,fail,393,0,393,1430909.07,0.0,0,0
SENATOR ROB PORTMAN,2014,1668,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2015,1669,ok,fail,70,0,70,13688.34,0.0,0,0
SENATOR ROB PORTMAN,2016,1673,ok,fail,311,0,311,1539248.82,0.0,0,0
SENATOR MARK PRYOR,2014,1684,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK PRYOR,2015,1685,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2014,1686,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2015,1687,ok,fail,26,0,26,47950.52,0.0,0,0
SENATOR JOHN F. REED,2016,1689,ok,fail,126,0,126,1292046.11,0.0,0,0
SENATOR HARRY REID,2014,1693,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR HARRY REID,2015,1694,fail,fail,73,0,73,30440.13,0.0,0,0
SENATOR HARRY REID,2016,1697,fail,fail,159,0,159,1298316.75,0.0,0,0
SENATOR JAMES E. RISCH,2014,1702,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2015,1703,ok,fail,107,0,107,43867.36,0.0,0,0
SENATOR JAMES E. RISCH,2016,1707,ok,fail,288,0,288,1221938.9,0.0,0,0
SENATOR PAT ROBERTS,2014,1716,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PAT ROBERTS,2015,1717,ok,fail,103,0,103,18651.83,0.0,0,0
SENATOR PAT ROBERTS,2016,1721,ok,fail,242,0,242,1377618.52,0.0,0,0
"SENATOR JOHN D. ROCKEFELLER, IV",2014,1728,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR JOHN D. ROCKEFELLER, IV",2015,1729,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2015,1730,ok,fail,131,0,131,172009.37,0.0,0,0
SENATOR MIKE ROUNDS,2016,1735,ok,fail,307,0,307,1259417.95,0.0,0,0
SENATOR MARCO RUBIO,2014,1745,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2015,1746,ok,fail,86,0,86,16426.53,0.0,0,0
SENATOR MARCO RUBIO,2016,1750,fail,fail,286,64,286,1762363.93,0.0,0,0
SENATOR BERNARD SANDERS,2014,1759,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2015,1760,ok,fail,81,0,81,8026.5,0.0,0,0
SENATOR BERNARD SANDERS,2016,1764,ok,fail,228,0,228,987179.43,0.0,0,0
SENATOR BEN SASSE,2015,1772,ok,fail,121,0,121,191036.21,0.0,0,0
SENATOR BEN SASSE,2016,1777,ok,fail,205,0,205,1048888.35,0.0,0,0
SENATOR BRIAN SCHATZ,2014,1783,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENA TOR BRIAN SCHATZ,2015,1784,ok,fail,15,0,15,8955.8,0.0,0,0
SENATOR BRIAN SCHATZ,2016,1786,ok,fail,157,0,157,1520414.96,0.0,0,0
SENATOR CHARLES E. SCHUMER,2014,1791,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2015,1792,fail,fail,59,0,59,49745.51,0.0,0,0
SENATOR CHARLES E. SCHUMER,2016,1795,fail,fail,369,0,369,1888676.09,0.0,0,0
SENATOR TIM SCOTT,2014,1807,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2015,1808,ok,fail,56,0,56,28947.37,0.0,0,0
SENATOR TIM SCOTT,2016,1811,ok,fail,242,0,242,1105076.83,0.0,0,0
"SENATOR JEFFERSON B. SESSIONS, III",2014,1819,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR JEFFERSON B. SESSIONS, III",2015,1820,ok,fail,37,0,37,10403.83,0.0,0,0
"SENATOR JEFFERSON B. SESSIONS, III",2016,1822,ok,fail,197,0,197,1253236.94,0.0,0,0
SENATOR JEANNE SHAHEEN,2014,1828,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2015,1829,ok,fail,130,0,130,13383.78,0.0,0,0
SENATOR JEANNE SHAHEEN,2016,1835,ok,fail,330,0,330,1209704.23,0.0,0,0
SENATOR RICHARD C. SHELBY,2014,1847,ok,banner_missing,0,0,0,0.0,0.0,0,0
,2015,1848,ok,fail,7,0,7,319.9,0.0,0,0
SENATOR RICHARD C. SHELBY,2016,1849,ok,fail,56,0,56,844408.84,0.0,0,0
SENATOR DEBBIE A. STABENOW,2014,1852,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2015,1853,ok,fail,129,0,129,66878.91,0.0,0,0
SENATOR DEBBIE A. STABENOW,2016,1858,ok,fail,240,0,240,1598345.62,0.0,0,0
SENATOR DAN SULLIVAN,2015,1866,ok,fail,79,0,79,161314.0,0.0,0,0
SENATOR DAN SULLIVAN,2016,1869,fail,fail,132,39,132,1334750.78,0.0,0,0
SENATOR JON TESTER,2014,1873,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2015,1874,ok,fail,99,0,99,32879.06,0.0,0,0
SENATOR JON TESTER,2016,1878,ok,fail,468,0,468,1215690.28,0.0,0,0
SENATOR JOHN R. THUNE,2014,1891,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2015,1892,ok,fail,105,0,105,55153.4,0.0,0,0
SENATOR JOHN R. THUNE,2016,1896,ok,fail,206,0,206,1252109.55,0.0,0,0
SENATOR THOM TILLIS,2015,1903,ok,fail,157,0,157,39468.06,0.0,0,0
SENATOR THOM TILLIS,2016,1909,ok,fail,421,0,421,1360635.63,0.0,0,0
SENATOR PATRICK J.TOOMEY,2014,1923,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J.TOOMEY,2015,1924,fail,fail,101,0,101,13338.29,0.0,0,0
SENATOR PATRICK J.TOOMEY,2016,1928,fail,fail,452,0,452,1551096.23,0.0,0,0
SENATOR MARK UDALL (CO),2014,1942,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK UDALL (CO),2015,1943,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL (NM),2014,1944,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL (NM),2015,1945,ok,fail,70,0,70,49235.82,0.0,0,0
SENATOR TOM UDALL (NM),2016,1948,ok,fail,392,0,392,1333643.25,0.0,0,0
SENATOR DAVID VITTER,2014,1960,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAVID VITTER,2015,1961,ok,fail,60,0,60,10130.88,0.0,0,0
SENATOR DAVID VITTER,2016,1964,ok,fail,269,0,269,1248214.62,0.0,0,0
SENATOR JOHN WALSH,2014,1973,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN WALSH,2015,1974,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2014,1975,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2015,1976,fail,fail,178,0,178,46763.31,0.0,0,0
SENATOR MARK WARNER,2016,1983,fail,fail,376,0,376,1508158.88,0.0,0,0
SENATOR ELIZABETH WARREN,2014,1995,ok,fail,1,0,1,46.35,0.0,0,0
SENATOR ELIZABETH WARREN,2015,1996,fail,fail,27,0,27,14395.48,0.0,0,0
SENATOR ELIZABETH WARREN,2016,1998,fail,fail,184,0,184,1343023.01,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2014,2004,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2015,2005,fail,fail,120,0,120,15158.99,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2016,2010,fail,fail,356,0,356,1411792.41,0.0,0,0
SENATOR ROGER WICKER,2014,2022,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROGER WICKER,2015,2023,fail,fail,74,0,74,14779.64,0.0,0,0
SENATOR ROGER WICKER,2016,2026,ok,fail,335,0,335,1296276.67,0.0,0,0
SENATOR RON WYDEN,2014,2037,ok,banner_missing,1,0,1,374.66,0.0,0,0
SENATOR RON WYDEN,2015,2038,ok,fail,58,0,58,9388.45,0.0,0,0
SENATOR RON WYDEN,2016,2041,ok,fail,362,0,362,1182311.06,0.0,0,0
STATIONERY Funding Year STATIONERY REVOLVING FUND,,2052,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2014,2053,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2015,2054,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2016,2055,ok,fail,8,0,8,428107.76,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2014,2056,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (D),2015,2057,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (D),2016,2058,ok,fail,1,0,1,49.01,0.0,0,0
SECRETARY FOR THE MINORITY (R),2014,2059,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (R),2015,2060,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (R),2016,2061,ok,fail,1,0,1,264.99,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2014,2062,ok,banner_missing,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2015,2063,ok,fail,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2016,2064,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2014,2065,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2015,2066,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2016,2067,ok,fail,0,0,0,0.0,0.0,0,0
JOINT ECONOMIC COMMITTEE,2014,2068,ok,banner_missing,0,0,0,0.0,0.0,0,0
JOINT ECONOMIC COMMITTEE,2015,2069,ok,fail,4,0,4,1091.2,0.0,0,0
JOINT ECONOMIC COMMITTEE,2016,2070,ok,fail,62,0,62,1887726.64,0.0,0,0
RESERVE FOR CONTINGENCIES Funding Year SETTLEMENTS AND AWARDS RESERVE,,2072,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGISLATIVE COUNSEL,2014,2073,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGISLATIVE COUNSEL,2015,2074,ok,fail,2,0,2,6468.0,0.0,0,0
LEGISLATIVE COUNSEL,2016,2075,ok,fail,44,0,44,2583869.46,0.0,0,0
JOINT COMMITTEE ON INAUGURAL CEREMONIES,,2077,ok,banner_missing,0,0,0,0.0,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2014,2078,ok,banner_missing,0,0,0,0.0,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2015,2079,ok,fail,19,0,19,11080.41,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2016,2080,ok,fail,62,0,62,286338.85,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES Funding Year OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,,2082,ok,banner_missing,0,0,0,0.0,0.0,0,0
COMPUTER CENTER REVOLVING FUND Funding Year SENATE COMPUTER CENTER REVOLVING FUND,,2083,ok,banner_missing,0,0,0,0.0,0.0,0,0
HEALTH & PROMOTION Funding Year SENATE HEALTH PROMOTION REVOLVING FUND,,2084,ok,fail,8,0,8,10944.0,0.0,0,0
PUBLIC RECORDS Funding Year SENATE OFFICE OF PUBLIC RECORDS REVOLVING FUND,,2085,ok,fail,0,0,0,0.0,0.0,0,0
GIFT SHOP Funding Year SENATE GIFT SHOP REVOLVING FUND,,2086,ok,fail,2,0,2,6225.6,0.0,0,0
PHOTOGRAPHIC STUDIO Funding Year SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,,2087,ok,fail,17,0,17,20256.67,0.0,0,0
RECORDING STUDIO Funding Year SENATE RECORDING STUDIO REVOLVING FUND,,2088,ok,fail,15,0,15,64729.58,0.0,0,0
DANIEL WEBSTER SENATE PAGE RESIDENCE Funding Year DANIEL WEBSTER SENATE PAGE RESIDENCE REVOLVING FUND,,2089,ok,fail,20,0,20,17661.76,0.0,0,0
SENATE HAIR CARE Funding Year SENATE HAIR CARE SERVICES REVOLVING FUND,,2091,ok,fail,2,0,2,48106.45,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.253B(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2092,ok,banner_missing,0,0,0,0.0,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.253C(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2093,ok,ok,1,0,1,2854.0,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73B(114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2094,ok,fail,30,0,30,34322.92,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73C(114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2096,ok,fail,109,0,109,1744695.41,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2101,ok,banner_missing,0,0,0,0.0,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2102,ok,fail,0,0,0,0.0,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2103,ok,fail,5,0,5,4695.8,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2104,fail,fail,102,52,102,2949934.75,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2107,ok,banner_missing,0,0,0,0.0,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2108,ok,ok,0,0,0,0.0,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2109,ok,fail,13,0,13,26896.11,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2111,ok,fail,78,0,78,2328965.59,0.0,0,0
BUDGET BUDGET - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2114,ok,banner_missing,0,0,0,0.0,0.0,0,0
BUDGET BUDGET - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2115,ok,fail,0,0,0,0.0,0.0,0,0
BUDGET BUDGET - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2116,ok,fail,3,0,3,402.0,0.0,0,0
BUDGET BUDGET - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2117,ok,fail,90,0,90,2216405.29,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2120,ok,banner_missing,0,0,0,0.0,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2121,ok,fail,0,0,0,0.0,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2122,fail,fail,55,0,55,17916.98,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2125,ok,fail,115,0,115,3060098.24,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2129,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2130,ok,ok,0,0,0,0.0,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2131,ok,fail,70,0,70,35413.6,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2134,ok,fail,164,0,164,2296949.07,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2140,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2141,ok,ok,1,0,1,49.0,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2142,ok,fail,15,0,15,10119.57,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2144,ok,fail,91,0,91,2067520.66,0.0,0,0
ETHICS COMMITTEE ON ETHICS - FY 2014 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2147,ok,banner_missing,0,0,0,0.0,0.0,0,0
ETHICS COMMITTEE ON ETHICS - FY 2015 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2148,fail,fail,0,0,0,0.0,0.0,0,0
ETHICS COMMITTEE ON ETHICS - FY 2016 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2149,fail,fail,34,15,34,699460.44,0.0,0,0
FINANCE FINANCE - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2151,ok,banner_missing,0,0,0,0.0,0.0,0,0
FINANCE FINANCE - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2152,ok,banner_missing,0,0,0,0.0,0.0,0,0
FINANCE FINANCE - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2153,ok,fail,42,0,42,18376.38,0.0,0,0
FINANCE FINANCE - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2156,ok,fail,198,0,198,3943091.15,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2162,ok,banner_missing,0,0,0,0.0,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2163,ok,ok,0,0,0,0.0,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2164,ok,fail,43,0,43,131612.15,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2166,ok,fail,329,0,329,2881411.5,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2177,ok,banner_missing,0,0,0,0.0,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2178,ok,banner_missing,0,0,0,0.0,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2179,ok,fail,23,0,23,11359.74,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2181,ok,fail,244,0,244,3991785.72,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2188,ok,banner_missing,0,0,0,0.0,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2189,ok,banner_missing,3,0,3,446.17,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2190,ok,fail,28,0,28,81873.09,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2192,ok,fail,238,0,238,3914693.11,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2199,ok,banner_missing,0,0,0,0.0,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2200,ok,banner_missing,13,0,13,2451.27,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2201,ok,fail,11,0,11,12288.1,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2203,ok,fail,90,0,90,879999.9,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2207,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2208,ok,banner_missing,6,0,6,528.98,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2209,ok,fail,7,0,7,1205.0,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2211,ok,fail,78,0,78,2688504.64,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - P.L. 113-76 (10/13-9/14) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2214,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SEL COM ON INTEL-P.L. 113-76 (10/14-2/15) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2215,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SEL COM ON INTEL-P.L. 113-76 (03-09/2015) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2216,ok,banner_missing,0,0,0,0.0,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2217,ok,banner_missing,0,0,0,0.0,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2218,ok,ok,0,0,0,0.0,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2219,fail,fail,20,0,20,8078.25,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2221,fail,fail,216,117,216,4264151.17,0.0,0,0
RULES & ADMINISTRATION RULES & ADMINISTRATION S.RES. 253B(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2227,ok,banner_missing,0,0,0,0.0,0.0,0,0
RULES & ADMINISTRATION RULES & ADMINISTRATION S.RES. 253C(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2228,ok,banner_missing,0,0,0,0.0,0.0,0,0
RULES & ADMINISTRATION RULES & ADMINISTRATION S.RES. 73B(114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2229,ok,fail,11,0,11,25652.72,0.0,0,0
RULES & ADMINISTRATION RULES & ADMINISTRATION S.RES. 73C(114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2231,ok,fail,34,0,34,1003126.27,0.0,0,0
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2233,ok,banner_missing,0,0,0,0.0,0.0,0,0
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2234,ok,banner_missing,0,0,0,0.0,0.0,0,0
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2235,ok,fail,15,0,15,7982.71,0.0,0,0
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2237,ok,fail,110,0,110,1008532.84,0.0,0,0
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2241,ok,banner_missing,0,0,0,0.0,0.0,0,0
