office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SENATOR ROB PORTMAN,2015,1637,ok,fail,469,0,469,1618226.76,0.0,0,0
SENATOR MARK PRYOR,2013,1653,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK PRYOR,2014,1654,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK PRYOR,2015,1655,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2013,1656,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2014,1657,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2015,1658,ok,fail,106,0,106,1298307.62,0.0,0,0
SENATOR HARRY REID,2013,1662,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR HARRY REID,2014,1663,ok,banner_missing,2,0,2,8260.7,0.0,0,0
SENATOR HARRY REID,2015,1664,ok,fail,344,0,344,1414163.2,0.0,0,0
SENATOR JAMES E. RISCH,2013,1673,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2014,1674,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2015,1675,ok,fail,343,0,343,1239572.99,0.0,0,0
SENATOR PAT ROBERTS,2013,1685,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PAT ROBERTS,2014,1686,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PAT ROBERTS,2015,1687,fail,fail,341,48,341,1350017.79,0.0,0,0
"SENATOR JOHN D. ROCKEFELLER, IV",2013,1697,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR JOHN D. ROCKEFELLER, IV",2014,1698,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR JOHN D. ROCKEFELLER, IV",2015,1699,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2015,1700,fail,fail,538,46,538,1262252.32,0.0,0,0
SENATOR MARCO RUBIO,2013,1715,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2014,1716,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2015,1717,fail,fail,393,70,393,1908535.51,0.0,0,0
SENATOR BERNARD SANDERS,2013,1728,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2014,1729,ok,fail,5,0,5,40361.62,0.0,0,0
SENATOR BERNARD SANDERS,2015,1730,ok,fail,427,0,427,1092353.99,0.0,0,0
SENATOR BEN SASSE,2015,1743,fail,fail,316,54,316,1211702.39,0.0,0,0
SENATOR BRIAN SCHATZ,2013,1752,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2014,1753,ok,fail,1,0,1,1435.0,0.0,0,0
SENATOR BRIAN SCHATZ,2015,1754,fail,fail,221,76,221,1588948.68,0.0,0,0
SENATOR CHARLES E. SCHUMER,2013,1760,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2014,1761,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2015,1762,fail,fail,396,69,396,2103018.24,0.0,0,0
SENATOR TIM SCOTT,2013,1775,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2014,1776,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2015,1777,ok,fail,256,0,256,1164762.55,0.0,0,0
"SENATOR JEFFERSON B. SESSIONS, III",2013,1786,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR JEFFERSON B. SESSIONS, III",2014,1787,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR JEFFERSON B. SESSIONS, III",2015,1788,fail,fail,307,87,307,1233137.72,0.0,0,0
SENATOR JEANNE SHAHEEN,2013,1797,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2014,1798,ok,fail,1,0,1,91.02,0.0,0,0
SENATOR JEANNE SHAHEEN,2015,1799,ok,fail,465,0,465,1247514.69,0.0,0,0
SENATOR RICHARD C. SHELBY,2013,1815,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD C. SHELBY,2014,1816,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENA TOR RICHARD C. SHELBY,2015,1817,ok,fail,91,0,91,860781.79,0.0,0,0
SENATOR OLYMPIA J. SNOWE,2013,1820,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2013,1821,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2014,1822,ok,banner_missing,1,0,1,1044.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2015,1823,ok,fail,339,0,339,1762394.85,0.0,0,0
SENATOR DAN SULLIVAN,2015,1834,fail,fail,162,35,162,1436231.14,0.0,0,0
SENATOR JON TESTER,2013,1839,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2014,1840,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2015,1841,ok,fail,606,0,606,1408149.29,0.0,0,0
SENATOR JOHN R. THUNE,2013,1858,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2014,1859,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2015,1860,ok,fail,328,0,328,1431860.42,0.0,0,0
SENATOR THOM TILLIS,2015,1870,fail,fail,435,43,435,1441864.94,0.0,0,0
SENATOR PATRICK J.TOOMEY,2013,1885,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J.TOOMEY,2014,1886,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J.TOOMEY,2015,1887,ok,fail,724,0,724,1664285.45,0.0,0,0
SENATOR MARK UDALL (CO),2013,1910,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK UDALL (CO),2014,1911,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR MARK UDALL (CO),2015,1912,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL (NM),2013,1913,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL (NM),2014,1914,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM UDALL (NM),2015,1915,ok,fail,470,0,470,1433030.3,0.0,0,0
SENATOR DAVID VITTER,2013,1929,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAVID VITTER,2014,1930,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAVID VITTER,2015,1931,ok,fail,382,0,382,1079213.67,0.0,0,0
SENATOR JOHN WALSH,2014,1944,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN WALSH,2015,1945,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2013,1946,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2014,1947,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK WARNER,2015,1948,ok,fail,593,0,593,1646800.45,0.0,0,0
SENATOR ELIZABETH WARREN,2013,1966,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ELIZABETH WARREN,2014,1967,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ELIZABETH WARREN,2015,1968,ok,fail,232,0,232,1397749.22,0.0,0,0
SENATOR JIM WEBB,2013,1976,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2013,1977,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2014,1978,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELDON WHITEHOUSE,2015,1979,ok,fail,458,0,458,1520626.83,0.0,0,0
SENATOR ROGER WICKER,2013,1994,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROGER WICKER,2014,1995,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROGER WICKER,2015,1996,fail,fail,436,59,436,1399063.14,0.0,0,0
SENATOR RON WYDEN,2013,2010,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RON WYDEN,2014,2011,ok,banner_missing,4,0,4,438.6,0.0,0,0
SENATOR RON WYDEN,2015,2012,ok,fail,520,0,520,1629533.47,0.0,0,0
STATIONERY Funding Year STATIONERY REVOLVING FUND,,2027,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2013,2028,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2014,2029,ok,fail,0,0,0,0.0,0.0,0,0
LEGAL COUNSEL,2015,2030,ok,fail,9,0,9,425811.02,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2013,2031,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2014,2032,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (D),2015,2033,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2013,2034,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2014,2035,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (R),2015,2036,ok,fail,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2013,2037,ok,banner_missing,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2014,2038,ok,banner_missing,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2015,2039,ok,fail,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2013,2040,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2014,2041,ok,banner_missing,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2015,2042,ok,fail,0,0,0,0.0,0.0,0,0
JOINT ECONOMIC COMMITTEE,2013,2043,ok,banner_missing,0,0,0,0.0,0.0,0,0
JOINT ECONOMIC COMMITTEE,2014,2044,ok,banner_missing,0,0,0,0.0,0.0,0,0
JOINT ECONOMIC COMMITTEE,2015,2045,ok,fail,59,0,59,1968578.89,0.0,0,0
RESERVE FOR CONTINGENCIES Funding Year SETTLEMENTS AND AWARDS RESERVE,,2047,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGISLATIVE COUNSEL,2013,2048,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGISLATIVE COUNSEL,2014,2049,ok,banner_missing,0,0,0,0.0,0.0,0,0
LEGISLATIVE COUNSEL,2015,2050,ok,fail,49,0,49,2621327.54,0.0,0,0
JOINT COMMITTEES ON INAUGURAL CEREMONIES,,2052,ok,banner_missing,0,0,0,0.0,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2013,2053,ok,banner_missing,0,0,0,0.0,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2014,2054,ok,banner_missing,0,0,0,0.0,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2015,2055,ok,fail,63,0,63,275973.2,0.0,0,0
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES Funding Year OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,,2057,ok,banner_missing,0,0,0,0.0,0.0,0,0
COMPUTER CENTER REVOLVING FUND Funding Year SENATE COMPUTER CENTER REVOLVING FUND,,2058,ok,banner_missing,0,0,0,0.0,0.0,0,0
HEALTH & PROMOTION Funding Year SENATE HEALTH PROMOTION REVOLVING FUND,,2059,ok,fail,8,0,8,8604.0,0.0,0,0
PUBLIC RECORDS Funding Year SENATE OFFICE OF PUBLIC RECORDS REVOLVING FUND,,2060,ok,fail,0,0,0,0.0,0.0,0,0
GIFT SHOP Funding Year SENATE GIFT SHOP REVOLVING FUND,,2061,ok,fail,0,0,0,0.0,0.0,0,0
PHOTOGRAPHIC STUDIO Funding Year SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,,2062,ok,fail,11,0,11,77963.35,0.0,0,0
RECORDING STUDIO Funding Year SENATE RECORDING STUDIO REVOLVING FUND,,2063,ok,fail,3,0,3,4556.51,0.0,0,0
DANIEL WEBSTER SENATE PAGE RESIDENCE Funding Year DANIEL WEBSTER SENATE PAGE RESIDENCE REVOLVING FUND,,2064,ok,fail,22,0,22,27807.03,0.0,0,0
SENATE HAIR CARE Funding Year SENATE HAIR CARE SERVICES REVOLVING FUND,,2066,ok,fail,2,0,2,48681.42,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81D(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2067,ok,banner_missing,0,0,0,0.0,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.64B(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2068,ok,banner_missing,0,0,0,0.0,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.253B(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2069,ok,fail,0,0,0,0.0,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.253C(113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2070,ok,fail,17,0,17,26086.5,0.0,0,0
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73B(114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2072,ok,fail,232,0,232,2067968.55,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2081,ok,banner_missing,0,0,0,0.0,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2082,ok,banner_missing,0,0,0,0.0,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2083,ok,banner_missing,0,0,0,0.0,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2084,ok,banner_missing,3,0,3,718.8,0.0,0,0
ARMED SERVICES ARMED SERVICES - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2085,ok,fail,107,0,107,3136372.84,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2088,ok,banner_missing,0,0,0,0.0,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2089,ok,banner_missing,0,0,0,0.0,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2090,ok,ok,0,0,0,0.0,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2091,ok,fail,7,0,7,7213.76,0.0,0,0
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2092,ok,fail,97,0,97,2496503.65,0.0,0,0
BUDGET BUDGET - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2096,ok,banner_missing,0,0,0,0.0,0.0,0,0
BUDGET BUDGET - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2097,ok,banner_missing,0,0,0,0.0,0.0,0,0
BUDGET BUDGET - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2098,ok,fail,0,0,0,0.0,0.0,0,0
BUDGET BUDGET - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2099,ok,fail,4,0,0,0.0,531.6,0,0
BUDGET BUDGET - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2100,ok,fail,99,0,99,2417797.43,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2103,ok,banner_missing,0,0,0,0.0,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2104,ok,banner_missing,0,0,0,0.0,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2105,ok,ok,2,0,2,253.56,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2106,ok,fail,29,0,29,5438.49,0.0,0,0
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2108,ok,fail,179,0,179,3233806.21,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2113,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2114,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2115,ok,banner_missing,2,0,2,245.92,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2116,ok,fail,8,0,8,1184.48,0.0,0,0
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2117,ok,fail,272,0,272,2399525.75,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2126,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2127,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2128,ok,banner_missing,0,0,0,0.0,0.0,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2129,ok,fail,4,0,0,0.0,491.5,0,0
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2130,ok,fail,168,0,168,2292904.96,0.0,0,0
ETHICS COMMITTEE ON ETHICS - FY 2013 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2135,ok,banner_missing,0,0,0,0.0,0.0,0,0
ETHICS COMMITTEE ON ETHICS - FY 2014 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2136,ok,banner_missing,0,0,0,0.0,0.0,0,0
ETHICS COMMITTEE ON ETHICS - FY 2015 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2137,fail,fail,23,16,23,717246.52,0.0,0,0
FINANCE FINANCE - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2139,ok,banner_missing,0,0,0,0.0,0.0,0,0
FINANCE FINANCE - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2140,ok,banner_missing,0,0,0,0.0,0.0,0,0
FINANCE FINANCE - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2141,ok,ok,1,0,1,126.38,0.0,0,0
FINANCE FINANCE - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2142,ok,fail,20,0,18,3465.34,400.0,0,0
FINANCE FINANCE - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2144,ok,fail,226,0,226,3882420.31,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2151,ok,banner_missing,0,0,0,0.0,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2152,ok,banner_missing,0,0,0,0.0,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2153,ok,ok,1,0,1,31.0,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2154,fail,fail,31,0,31,9468.23,0.0,0,0
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2156,fail,fail,266,75,266,3120054.69,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2164,ok,banner_missing,0,0,0,0.0,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2165,ok,banner_missing,0,0,0,0.0,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2166,ok,banner_missing,0,0,0,0.0,0.0,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2167,unchecked,fail,4,0,0,0.0,589.2,0,0
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2168,fail,fail,243,118,243,4232938.77,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2175,ok,banner_missing,0,0,0,0.0,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2176,ok,banner_missing,0,0,0,0.0,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2177,ok,fail,1,0,1,11.0,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2178,ok,fail,12,0,12,58993.86,0.0,0,0
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,2180,ok,fail,246,0,246,4213306.96,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2188,ok,banner_missing,0,0,0,0.0,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2189,ok,banner_missing,0,0,0,0.0,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2190,ok,banner_missing,0,0,0,0.0,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2191,ok,banner_missing,13,0,13,2851.56,0.0,0,0
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2192,ok,fail,141,0,141,895138.72,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2198,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2199,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2200,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2201,ok,fail,17,0,17,5675.25,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2203,ok,fail,70,0,70,2668819.91,0.0,0,0
INTELLIGENCE SELECT COM ON INTEL - P.L. 113-76 (10/13-9/14) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2206,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SEL COM ON INTEL-P.L. 113-76 (10/14-2/15) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2207,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTELLIGENCE SEL COM ON INTEL-P.L. 113-76 (03-09/2015) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2208,ok,ok,3,0,3,176390.19,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2209,ok,banner_missing,0,0,0,0.0,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2210,ok,banner_missing,0,0,0,0.0,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2211,ok,fail,0,0,0,0.0,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2212,ok,fail,8,0,8,1842.52,0.0,0,0
JUDICIARY JUDICIARY - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2213,ok,fail,238,0,238,4185738.09,0.0,0,0
