office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum
SENATOR JOHN MCCAIN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,NET PAYROLL EXPENSES,1436,-2666.66,0.0,zero_records,segment,,
SENATOR JOHN MCCAIN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,BANNER NET PAYROLL,1436,2666.66,2666.66,ok,banner,,
SENATOR JOHN MCCAIN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,BANNER ORGANIZATION TOTALS,1436,5433.74,8100.4,fail,banner,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,TRAVEL AND TRANSPORTATION OF PERSONS,1442,48011.94,48011.94,ok,segment,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,OTHER CONTRACTUAL SERVICES,1442,790.15,790.15,ok,segment,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,OTHER PERSONNEL COMPENSATION,1442,1051.75,0.0,component,payroll_component,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,PERSONNEL COMP. FULL-TIME PERMANENT,1442,1332252.18,0.0,component,payroll_component,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,PERSONNEL BENEFITS,1442,3177.85,0.0,component,payroll_component,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,NET PAYROLL EXPENSES,1442,1336481.78,1336481.78,ok,segment,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,BANNER NET PAYROLL,1437,1336481.78,1336481.78,ok,banner,,
SENATOR JOHN MCCAIN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1437,BANNER ORGANIZATION TOTALS,1437,1437767.95,1385283.87,fail,banner,,
SENATOR CLAIRE MCCASKILL,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1443,BANNER NET PAYROLL,1443,0.0,0.0,banner_missing,banner,,
SENATOR CLAIRE MCCASKILL,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1443,BANNER ORGANIZATION TOTALS,1443,0.0,0.0,ok,banner,,
SENATOR CLAIRE MCCASKILL,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1444,BANNER NET PAYROLL,1444,0.0,0.0,banner_missing,banner,,
SENATOR CLAIRE MCCASKILL,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1444,BANNER ORGANIZATION TOTALS,1444,0.0,0.0,ok,banner,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,TRAVEL AND TRANSPORTATION OF PERSONS,1458,48928.32,48928.32,ok,segment,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,OTHER CONTRACTUAL SERVICES,1458,743.85,743.85,ok,segment,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,ACQUISITION OF ASSETS,1458,664.7,664.7,ok,segment,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,OTHER PERSONNEL COMPENSATION,1458,5235.04,0.0,component,payroll_component,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,PERSONNEL COMP. FULL-TIME PERMANENT,1458,1368066.98,0.0,component,payroll_component,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,PERSONNEL BENEFITS,1458,4749.1,0.0,component,payroll_component,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,NET PAYROLL EXPENSES,1458,1378051.12,1378051.12,ok,segment,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,BANNER NET PAYROLL,1445,1378051.12,1378051.12,ok,banner,,
SENATOR CLAIRE MCCASKILL,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1445,BANNER ORGANIZATION TOTALS,1445,1466177.24,1428387.99,fail,banner,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1459,BANNER NET PAYROLL,1459,0.0,0.0,banner_missing,banner,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1459,BANNER ORGANIZATION TOTALS,1459,0.0,0.0,ok,banner,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1460,BANNER NET PAYROLL,1460,0.0,0.0,banner_missing,banner,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1460,BANNER ORGANIZATION TOTALS,1460,0.0,0.0,ok,banner,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,TRAVEL AND TRANSPORTATION OF PERSONS,1468,52724.84,52724.84,ok,segment,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,OTHER CONTRACTUAL SERVICES,1468,2223.2,2223.2,ok,segment,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,PERSONNEL COMP. FULL-TIME PERMANENT,1468,1397876.92,0.0,component,payroll_component,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,PERSONNEL BENEFITS,1468,2307.85,0.0,component,payroll_component,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,NET PAYROLL EXPENSES,1468,1400184.77,1400184.77,ok,segment,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,BANNER NET PAYROLL,1461,1400184.77,1400184.77,ok,banner,,
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1461,BANNER ORGANIZATION TOTALS,1461,1492998.03,1455132.81,fail,banner,,
SENATOR ROBERT MENENDEZ,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1469,BANNER NET PAYROLL,1469,0.0,0.0,banner_missing,banner,,
SENATOR ROBERT MENENDEZ,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1469,BANNER ORGANIZATION TOTALS,1469,0.0,0.0,ok,banner,,
SENATOR ROBERT MENENDEZ,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1470,BANNER NET PAYROLL,1470,0.0,0.0,banner_missing,banner,,
SENATOR ROBERT MENENDEZ,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1470,BANNER ORGANIZATION TOTALS,1470,0.0,0.0,ok,banner,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,TRAVEL AND TRANSPORTATION OF PERSONS,1477,42220.58,42220.58,ok,segment,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,OTHER CONTRACTUAL SERVICES,1477,145.6,145.6,ok,segment,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,ACQUISITION OF ASSETS,1477,21515.72,21515.72,ok,segment,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,PERSONNEL COMP. FULL-TIME PERMANENT,1477,1496712.35,0.0,component,payroll_component,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,PERSONNEL BENEFITS,1477,5592.7,0.0,component,payroll_component,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,NET PAYROLL EXPENSES,1477,1502305.05,1502305.05,ok,segment,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,BANNER NET PAYROLL,1471,1502305.05,1502305.05,ok,banner,,
SENATOR ROBERT MENENDEZ,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1471,BANNER ORGANIZATION TOTALS,1471,1642622.13,1566186.95,fail,banner,,
SENATOR JEFF MERKLEY,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1478,BANNER NET PAYROLL,1478,0.0,0.0,banner_missing,banner,,
SENATOR JEFF MERKLEY,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1478,BANNER ORGANIZATION TOTALS,1478,0.0,0.0,ok,banner,,
SENATOR JEFF MERKLEY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1479,ACQUISITION OF ASSETS,1479,2218.0,2218.0,ok,segment,,
SENATOR JEFF MERKLEY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1479,BANNER NET PAYROLL,1479,0.0,0.0,banner_missing,banner,,
SENATOR JEFF MERKLEY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1479,BANNER ORGANIZATION TOTALS,1479,2218.0,2218.0,ok,banner,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,TRAVEL AND TRANSPORTATION OF PERSONS,1490,72498.65,72498.65,ok,segment,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,OTHER CONTRACTUAL SERVICES,1490,461.7,461.7,ok,segment,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,ACQUISITION OF ASSETS,1491,965.37,965.37,ok,segment,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,OTHER PERSONNEL COMPENSATION,1491,4485.07,0.0,component,payroll_component,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,PERSONNEL COMP. FULL-TIME PERMANENT,1491,1354521.12,0.0,component,payroll_component,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,PERSONNEL BENEFITS,1491,10259.05,0.0,component,payroll_component,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,NET PAYROLL EXPENSES,1491,1369265.24,1369265.24,ok,segment,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,BANNER NET PAYROLL,1480,1369265.24,1369265.24,ok,banner,,
SENATOR JEFF MERKLEY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1480,BANNER ORGANIZATION TOTALS,1480,1576453.68,1443190.96,fail,banner,,
SENATOR BARBARA A. MIKULSKI,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1492,BANNER NET PAYROLL,1492,0.0,0.0,banner_missing,banner,,
SENATOR BARBARA A. MIKULSKI,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1492,BANNER ORGANIZATION TOTALS,1492,0.0,0.0,ok,banner,,
SENATOR BARBARA A. MIKULSKI,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1493,BANNER NET PAYROLL,1493,0.0,0.0,banner_missing,banner,,
SENATOR BARBARA A. MIKULSKI,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1493,BANNER ORGANIZATION TOTALS,1493,0.0,0.0,ok,banner,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,TRAVEL AND TRANSPORTATION OF PERSONS,1505,24016.29,24016.29,ok,segment,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,OTHER CONTRACTUAL SERVICES,1505,1428.6,1428.6,ok,segment,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,PERSONNEL COMP. FULL-TIME PERMANENT,1505,1475560.91,0.0,component,payroll_component,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,RE-EMPLOYED ANNUITANTS,1505,11177.83,0.0,component,payroll_component,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,PERSONNEL BENEFITS,1505,6260.15,0.0,component,payroll_component,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,NET PAYROLL EXPENSES,1505,1492998.89,1492998.89,ok,segment,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,BANNER NET PAYROLL,1494,1492998.89,1492998.89,ok,banner,,
SENATOR BARBARA A. MIKULSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1494,BANNER ORGANIZATION TOTALS,1494,1582608.65,1518443.78,fail,banner,,
SENATOR JERRY MORAN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1506,TRAVEL AND TRANSPORTATION OF PERSONS,1506,2030.59,2030.59,ok,segment,,
SENATOR JERRY MORAN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1506,OTHER CONTRACTUAL SERVICES,1506,25.0,25.0,ok,segment,,
SENATOR JERRY MORAN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1506,BANNER NET PAYROLL,1506,0.0,0.0,banner_missing,banner,,
SENATOR JERRY MORAN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1506,BANNER ORGANIZATION TOTALS,1506,2499.95,2055.59,fail,banner,,
SENATOR JERRY MORAN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1507,BANNER NET PAYROLL,1507,0.0,0.0,banner_missing,banner,,
SENATOR JERRY MORAN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1507,BANNER ORGANIZATION TOTALS,1507,989.76,0.0,fail,banner,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,TRAVEL AND TRANSPORTATION OF PERSONS,1521,85331.02,85331.02,ok,segment,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,OTHER CONTRACTUAL SERVICES,1521,2715.25,2715.25,ok,segment,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,ACQUISITION OF ASSETS,1521,357.6,357.6,ok,segment,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,PERSONNEL COMP. FULL-TIME PERMANENT,1521,1336895.76,0.0,component,payroll_component,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,PERSONNEL BENEFITS,1521,4585.3,0.0,component,payroll_component,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,NET PAYROLL EXPENSES,1521,1341481.06,1341481.06,ok,segment,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,BANNER NET PAYROLL,1508,1341481.06,1341481.06,ok,banner,,
SENATOR JERRY MORAN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1508,BANNER ORGANIZATION TOTALS,1508,1488751.71,1429884.93,fail,banner,,
SENATOR LISA MURKOWSKI,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1522,BANNER NET PAYROLL,1522,0.0,0.0,banner_missing,banner,,
SENATOR LISA MURKOWSKI,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1522,BANNER ORGANIZATION TOTALS,1522,0.0,0.0,ok,banner,,
SENATOR LISA MURKOWSKI,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1523,BANNER NET PAYROLL,1523,0.0,0.0,banner_missing,banner,,
SENATOR LISA MURKOWSKI,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1523,BANNER ORGANIZATION TOTALS,1523,0.0,0.0,ok,banner,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,TRAVEL AND TRANSPORTATION OF PERSONS,1531,150763.65,150763.65,ok,segment,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,OTHER CONTRACTUAL SERVICES,1532,5123.79,5123.79,ok,segment,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,ACQUISITION OF ASSETS,1532,921.79,921.79,ok,segment,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,PERSONNEL COMP. FULL-TIME PERMANENT,1532,1290786.03,0.0,component,payroll_component,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,PERSONNEL BENEFITS,1532,5563.65,0.0,component,payroll_component,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,NET PAYROLL EXPENSES,1532,1296349.68,1394549.01,fail,segment,inconclusive,0.0
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,BANNER NET PAYROLL,1524,1296349.68,1296349.68,ok,banner,,
SENATOR LISA MURKOWSKI,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1524,BANNER ORGANIZATION TOTALS,1524,1512389.77,1551358.24,fail,banner,,
SENATOR CHRIS MURPHY,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1533,BANNER NET PAYROLL,1533,0.0,0.0,banner_missing,banner,,
SENATOR CHRIS MURPHY,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1533,BANNER ORGANIZATION TOTALS,1533,0.0,0.0,ok,banner,,
SENATOR CHRIS MURPHY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1534,BANNER NET PAYROLL,1534,0.0,0.0,banner_missing,banner,,
SENATOR CHRIS MURPHY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1534,BANNER ORGANIZATION TOTALS,1534,0.0,0.0,ok,banner,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,TRAVEL AND TRANSPORTATION OF PERSONS,1546,51878.16,51878.16,ok,segment,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,OTHER CONTRACTUAL SERVICES,1546,1906.2,1906.2,ok,segment,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,ACQUISITION OF ASSETS,1547,15082.89,15082.89,ok,segment,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,OTHER PERSONNEL COMPENSATION,1547,6178.34,0.0,component,payroll_component,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,PERSONNEL COMP. FULL-TIME PERMANENT,1547,1321323.85,0.0,component,payroll_component,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,PERSONNEL BENEFITS,1547,5650.0,0.0,component,payroll_component,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,NET PAYROLL EXPENSES,1547,1333152.19,1333112.86,fail,segment,inconclusive,0.0
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,BANNER NET PAYROLL,1535,1333152.19,1333152.19,ok,banner,,
SENATOR CHRIS MURPHY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1535,BANNER ORGANIZATION TOTALS,1535,1473758.32,1401980.11,fail,banner,,
SENATOR PATTY MURRAY,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1548,BANNER NET PAYROLL,1548,0.0,0.0,banner_missing,banner,,
SENATOR PATTY MURRAY,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1548,BANNER ORGANIZATION TOTALS,1548,0.0,0.0,ok,banner,,
SENATOR PATTY MURRAY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1549,BANNER NET PAYROLL,1549,0.0,0.0,banner_missing,banner,,
SENATOR PATTY MURRAY,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1549,BANNER ORGANIZATION TOTALS,1549,176.14,0.0,fail,banner,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,TRAVEL AND TRANSPORTATION OF PERSONS,1567,127813.95,127813.95,ok,segment,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,OTHER CONTRACTUAL SERVICES,1567,1397.5,1397.5,ok,segment,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,ACQUISITION OF ASSETS,1567,8049.67,8049.67,ok,segment,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,PERSONNEL COMP. FULL-TIME PERMANENT,1567,1403357.3,0.0,component,payroll_component,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,PERSONNEL BENEFITS,1567,7011.75,0.0,component,payroll_component,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,NET PAYROLL EXPENSES,1567,1410369.05,1410369.05,ok,segment,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,BANNER NET PAYROLL,1550,1410369.05,1410369.05,ok,banner,,
SENATOR PATTY MURRAY,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1550,BANNER ORGANIZATION TOTALS,1550,1584940.53,1547630.17,fail,banner,,
SENATOR BEN NELSON,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1568,BANNER NET PAYROLL,1568,0.0,0.0,banner_missing,banner,,
SENATOR BEN NELSON,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1568,BANNER ORGANIZATION TOTALS,1568,0.0,0.0,ok,banner,,
SENATOR BILL NELSON,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1569,BANNER NET PAYROLL,1569,0.0,0.0,banner_missing,banner,,
SENATOR BILL NELSON,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1569,BANNER ORGANIZATION TOTALS,1569,0.0,0.0,ok,banner,,
SENATOR BILL NELSON,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1570,PERSONNEL BENEFITS,1570,209.7,0.0,component,payroll_component,,
SENATOR BILL NELSON,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1570,NET PAYROLL EXPENSES,1570,209.7,209.7,ok,segment,,
SENATOR BILL NELSON,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1570,BANNER NET PAYROLL,1570,209.7,209.7,ok,banner,,
SENATOR BILL NELSON,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1570,BANNER ORGANIZATION TOTALS,1570,209.7,209.7,ok,banner,,
SENATOR BILL NELSON,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1571,TRAVEL AND TRANSPORTATION OF PERSONS,1583,53920.9,53920.9,ok,segment,,
SENATOR BILL NELSON,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1571,OTHER CONTRACTUAL SERVICES,1583,639.5,639.5,ok,segment,,
SENATOR BILL NELSON,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1571,ACQUISITION OF ASSETS,1584,26842.0,26842.0,ok,segment,,
SENATOR BILL NELSON,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1571,PERSONNEL COMP. FULL-TIME PERMANENT,1584,1913723.33,0.0,component,payroll_component,,
