severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1818,SENATOR OLYMPIA J. SNOWE,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1818|SENATOR OLYMPIA J. SNOWE|2009|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1818,SENATOR OLYMPIA J. SNOWE,2009,BANNER ORGANIZATION TOTALS,77.36,status=warn; banner=77.36; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1818|SENATOR OLYMPIA J. SNOWE|2009|BANNER ORGANIZATION TOTALS|77.36
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1819,SENATOR OLYMPIA J. SNOWE,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1819|SENATOR OLYMPIA J. SNOWE|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1820,SENATOR OLYMPIA J. SNOWE,2011,BANNER ORGANIZATION TOTALS,1380078.46,status=warn; banner=1380078.46; parsed_body=1313652.99. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1820|SENATOR OLYMPIA J. SNOWE|2011|BANNER ORGANIZATION TOTALS|1380078.46
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1831,SENATOR ARLEN SPECTER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1831|SENATOR ARLEN SPECTER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1832,SENATOR ARLEN SPECTER,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1832|SENATOR ARLEN SPECTER|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1832,SENATOR ARLEN SPECTER,2010,BANNER ORGANIZATION TOTALS,1713.14,status=warn; banner=1713.14; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1832|SENATOR ARLEN SPECTER|2010|BANNER ORGANIZATION TOTALS|1713.14
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1833,SENATOR ARLEN SPECTER,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1833|SENATOR ARLEN SPECTER|2011|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1833,SENATOR ARLEN SPECTER,2011,BANNER ORGANIZATION TOTALS,720.96,status=warn; banner=720.96; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1833|SENATOR ARLEN SPECTER|2011|BANNER ORGANIZATION TOTALS|720.96
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1834,SENATOR DEBBIE A. STABENOW,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1834|SENATOR DEBBIE A. STABENOW|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1835,SENATOR DEBBIE A. STABENOW,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1835|SENATOR DEBBIE A. STABENOW|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1835,SENATOR DEBBIE A. STABENOW,2010,BANNER ORGANIZATION TOTALS,89.97,status=warn; banner=89.97; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1835|SENATOR DEBBIE A. STABENOW|2010|BANNER ORGANIZATION TOTALS|89.97
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1836,SENATOR DEBBIE A. STABENOW,2011,BANNER ORGANIZATION TOTALS,1681073.06,status=fail; banner=1681073.06; parsed_body=1622494.21. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1836|SENATOR DEBBIE A. STABENOW|2011|BANNER ORGANIZATION TOTALS|1681073.06
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1849,SENATOR TED STEVENS,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1849|SENATOR TED STEVENS|2009|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1849,SENATOR TED STEVENS,2009,BANNER ORGANIZATION TOTALS,59.05,status=warn; banner=59.05; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1849|SENATOR TED STEVENS|2009|BANNER ORGANIZATION TOTALS|59.05
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1850,SENATOR JOHN SUNUNU,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1850|SENATOR JOHN SUNUNU|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1851,SENATOR JON TESTER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1851|SENATOR JON TESTER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1852,SENATOR JON TESTER,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1852|SENATOR JON TESTER|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1853,SENATOR JON TESTER,2011,BANNER ORGANIZATION TOTALS,1498109.79,status=warn; banner=1498109.79; parsed_body=1441063.8. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1853|SENATOR JON TESTER|2011|BANNER ORGANIZATION TOTALS|1498109.79
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1872,SENATOR JOHN R. THUNE,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1872|SENATOR JOHN R. THUNE|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1873,SENATOR JOHN R. THUNE,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1873|SENATOR JOHN R. THUNE|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1873,SENATOR JOHN R. THUNE,2010,BANNER ORGANIZATION TOTALS,89.6,status=warn; banner=89.6; parsed_body=50.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1873|SENATOR JOHN R. THUNE|2010|BANNER ORGANIZATION TOTALS|89.6
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1874,SENATOR JOHN R. THUNE,2011,BANNER ORGANIZATION TOTALS,1526425.08,status=warn; banner=1526425.08; parsed_body=1477338.15. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1874|SENATOR JOHN R. THUNE|2011|BANNER ORGANIZATION TOTALS|1526425.08
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1886,SENATOR PATRICK J.TOOMEY,2011,BANNER ORGANIZATION TOTALS,1589480.44,status=warn; banner=1589480.44; parsed_body=1534038.39. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1886|SENATOR PATRICK J.TOOMEY|2011|BANNER ORGANIZATION TOTALS|1589480.44
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1906,SENATOR MARK UDALL (CO),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1906|SENATOR MARK UDALL (CO)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1907,SENATOR MARK UDALL (CO),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1907|SENATOR MARK UDALL (CO)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1908,SENATOR MARK UDALL (CO),2011,BANNER ORGANIZATION TOTALS,1500179.07,status=fail; banner=1500179.07; parsed_body=1444352.1. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1908|SENATOR MARK UDALL (CO)|2011|BANNER ORGANIZATION TOTALS|1500179.07
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1925,SENATOR TOM UDALL (NM),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1925|SENATOR TOM UDALL (NM)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1926,SENATOR TOM UDALL (NM),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1926|SENATOR TOM UDALL (NM)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1926,SENATOR TOM UDALL (NM),2010,BANNER ORGANIZATION TOTALS,15.0,status=warn; banner=15.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1926|SENATOR TOM UDALL (NM)|2010|BANNER ORGANIZATION TOTALS|15.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1927,SENATOR TOM UDALL (NM),2011,BANNER ORGANIZATION TOTALS,1476025.75,status=warn; banner=1476025.75; parsed_body=1443796.59. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1927|SENATOR TOM UDALL (NM)|2011|BANNER ORGANIZATION TOTALS|1476025.75
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1951,SENATOR DAVID VITTER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1951|SENATOR DAVID VITTER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1952,SENATOR DAVID VITTER,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1952|SENATOR DAVID VITTER|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1953,SENATOR DAVID VITTER,2011,BANNER ORGANIZATION TOTALS,1516838.75,status=warn; banner=1516838.75; parsed_body=1259390.81. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1953|SENATOR DAVID VITTER|2011|BANNER ORGANIZATION TOTALS|1516838.75
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1968,SENATOR GEORGE V. VOINOVICH,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1968|SENATOR GEORGE V. VOINOVICH|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1969,SENATOR GEORGE V. VOINOVICH,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1969|SENATOR GEORGE V. VOINOVICH|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1970,SENATOR GEORGE V. VOINOVICH,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1970|SENATOR GEORGE V. VOINOVICH|2011|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1970,SENATOR GEORGE V. VOINOVICH,2011,BANNER ORGANIZATION TOTALS,10.0,status=warn; banner=10.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1970|SENATOR GEORGE V. VOINOVICH|2011|BANNER ORGANIZATION TOTALS|10.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1971,SENATOR JOHN W. WARNER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1971|SENATOR JOHN W. WARNER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1972,SENATOR MARK WARNER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1972|SENATOR MARK WARNER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1973,SENATOR MARK WARNER,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1973|SENATOR MARK WARNER|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1973,SENATOR MARK WARNER,2010,BANNER ORGANIZATION TOTALS,601.21,status=warn; banner=601.21; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1973|SENATOR MARK WARNER|2010|BANNER ORGANIZATION TOTALS|601.21
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1974,SENATOR MARK WARNER,2011,BANNER ORGANIZATION TOTALS,1510563.78,status=warn; banner=1510563.78; parsed_body=1457792.31. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1974|SENATOR MARK WARNER|2011|BANNER ORGANIZATION TOTALS|1510563.78
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1995,SENATOR JIM WEBB,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1995|SENATOR JIM WEBB|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,1996,SENATOR JIM WEBB,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|1996|SENATOR JIM WEBB|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,1997,SENATOR JIM WEBB,2011,BANNER ORGANIZATION TOTALS,1549708.54,status=warn; banner=1549708.54; parsed_body=1455814.5. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|1997|SENATOR JIM WEBB|2011|BANNER ORGANIZATION TOTALS|1549708.54
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2005,SENATOR SHELDON WHITEHOUSE,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2005|SENATOR SHELDON WHITEHOUSE|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2006,SENATOR SHELDON WHITEHOUSE,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2006|SENATOR SHELDON WHITEHOUSE|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2007,SENATOR SHELDON WHITEHOUSE,2011,BANNER ORGANIZATION TOTALS,1315249.14,status=warn; banner=1315249.14; parsed_body=1242710.77. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2007|SENATOR SHELDON WHITEHOUSE|2011|BANNER ORGANIZATION TOTALS|1315249.14
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2023,SENATOR ROGER WICKER,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2023|SENATOR ROGER WICKER|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2024,SENATOR ROGER WICKER,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2024|SENATOR ROGER WICKER|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2025,SENATOR ROGER WICKER,2011,BANNER ORGANIZATION TOTALS,1525432.97,status=warn; banner=1525432.97; parsed_body=1464786.49. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2025|SENATOR ROGER WICKER|2011|BANNER ORGANIZATION TOTALS|1525432.97
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2038,SENATOR RON WYDEN,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2038|SENATOR RON WYDEN|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2039,SENATOR RON WYDEN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2039|SENATOR RON WYDEN|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2039,SENATOR RON WYDEN,2010,BANNER ORGANIZATION TOTALS,4840.93,status=fail; banner=4840.93; parsed_body=4909.72. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2039|SENATOR RON WYDEN|2010|BANNER ORGANIZATION TOTALS|4840.93
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2040,SENATOR RON WYDEN,2011,BANNER ORGANIZATION TOTALS,1475560.82,status=warn; banner=1475560.82; parsed_body=1421697.56. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2040|SENATOR RON WYDEN|2011|BANNER ORGANIZATION TOTALS|1475560.82
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2057,STATIONERY,,BANNER ORGANIZATION TOTALS,128816.35,status=fail; banner=128816.35; parsed_body=1000.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2057|STATIONERY||BANNER ORGANIZATION TOTALS|128816.35
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2058,LEGAL COUNSEL,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2058|LEGAL COUNSEL|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2059,LEGAL COUNSEL,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2059|LEGAL COUNSEL|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2060,LEGAL COUNSEL,2011,BANNER ORGANIZATION TOTALS,595587.18,status=warn; banner=595587.18; parsed_body=578948.25. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2060|LEGAL COUNSEL|2011|BANNER ORGANIZATION TOTALS|595587.18
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2061,SECRETARY FOR THE MAJORITY (D),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2061|SECRETARY FOR THE MAJORITY (D)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2062,SECRETARY FOR THE MAJORITY (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2062|SECRETARY FOR THE MAJORITY (D)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2063,SECRETARY FOR THE MAJORITY (D),2011,BANNER ORGANIZATION TOTALS,3106.76,status=warn; banner=3106.76; parsed_body=1733.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2063|SECRETARY FOR THE MAJORITY (D)|2011|BANNER ORGANIZATION TOTALS|3106.76
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2064,SECRETARY FOR THE MINORITY (R),2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2064|SECRETARY FOR THE MINORITY (R)|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2065,SECRETARY FOR THE MINORITY (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2065|SECRETARY FOR THE MINORITY (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2066,SECRETARY FOR THE MINORITY (R),2011,BANNER ORGANIZATION TOTALS,3724.23,status=warn; banner=3724.23; parsed_body=279.43. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2066|SECRETARY FOR THE MINORITY (R)|2011|BANNER ORGANIZATION TOTALS|3724.23
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2069,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2011,BANNER ORGANIZATION TOTALS,5180.16,status=warn; banner=5180.16; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2069|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2011|BANNER ORGANIZATION TOTALS|5180.16
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2072,SECRETARY OF THE SENATE,2011,BANNER ORGANIZATION TOTALS,3345.26,status=warn; banner=3345.26; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2072|SECRETARY OF THE SENATE|2011|BANNER ORGANIZATION TOTALS|3345.26
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2073,CAPITOL GUIDE SERVICE,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2073|CAPITOL GUIDE SERVICE|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2074,SPECIAL SERVICES,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2074|SPECIAL SERVICES|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2076,JOINT ECONOMIC COMMITTEE,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2076|JOINT ECONOMIC COMMITTEE|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2077,JOINT ECONOMIC COMMITTEE,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2077|JOINT ECONOMIC COMMITTEE|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2077,JOINT ECONOMIC COMMITTEE,2010,BANNER ORGANIZATION TOTALS,91.62,status=warn; banner=91.62; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2077|JOINT ECONOMIC COMMITTEE|2010|BANNER ORGANIZATION TOTALS|91.62
