office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
INTERN COMPENSATION - BLACKBURN,2019,451,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARSHA BLACKBURN,2020,452,ok,fail,2,0,2,3373.45,0.0,0,0
INTERN COMPENSATION - BLACKBURN,2020,453,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARSHA BLACKBURN,2021,454,ok,fail,928,0,928,1696842.5,0.0,0,0
INTERN COMPENSATION - BLACKBURN,2021,487,ok,ok,15,0,15,19923.07,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2019,488,ok,banner_missing,35,0,35,25663.12,0.0,0,0
INTERN COMPENSATION - BLUMENTHAL,2019,494,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2020,495,ok,fail,9,0,9,6512.46,0.0,0,0
INTERN COMPENSATION - BLUMENTHAL,2020,497,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2021,498,ok,fail,168,0,168,1661117.99,0.0,0,0
INTERN COMPENSATION - BLUMENTHAL,2021,505,ok,ok,45,0,45,33484.65,0.0,0,0
SENATOR ROY BLUNT,2019,507,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BLUNT,2019,508,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROY BLUNT,2020,509,ok,fail,8,0,8,21282.24,0.0,0,0
INTERN COMPENSATION - BLUNT,2020,510,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROY BLUNT,2021,511,ok,fail,622,0,622,1727009.32,0.0,0,0
INTERN COMPENSATION - BLUNT,2021,535,ok,ok,12,0,12,11166.56,0.0,0,0
SENATOR CORY BOOKER,2019,536,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BOOKER,2019,537,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CORY BOOKER,2020,538,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BOOKER,2020,539,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CORY BOOKER,2021,540,ok,fail,56,0,56,1995470.34,0.0,0,0
INTERN COMPENSATION - BOOKER,2021,542,ok,fail,18,0,18,44999.93,0.0,0,0
SENATOR JOHN BOOZMAN,2019,543,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BOOZMAN,2019,544,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN BOOZMAN,2020,545,ok,banner_missing,4,0,4,12831.25,0.0,0,0
INTERN COMPENSATION - BOOZMAN,2020,546,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN BOOZMAN,2021,547,ok,fail,368,0,368,1383321.22,0.0,0,0
INTERN COMPENSATION - BOOZMAN,2021,561,ok,ok,8,0,8,15260.34,0.0,0,0
SENATOR MIKE BRAUN,2019,562,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BRAUN,2019,563,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE BRAUN,2020,564,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BRAUN,2020,565,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE BRAUN,2021,566,ok,fail,336,0,336,1521029.28,0.0,0,0
INTERN COMPENSATION - BRAUN,2021,581,ok,fail,6,0,6,14927.49,0.0,0,0
SENATOR SHERROD BROWN,2019,582,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BROWN,2019,583,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2020,584,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BROWN,2020,585,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2021,586,ok,fail,428,0,428,1998220.37,0.0,0,0
INTERN COMPENSATION - BROWN,2021,601,ok,ok,8,0,8,26987.93,0.0,0,0
SENATOR RICHARD BURR,2019,602,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - BURR,2019,603,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BURR,2020,604,ok,banner_missing,1,0,1,40.5,0.0,0,0
INTERN COMPENSATION - BURR,2020,605,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BURR,2021,606,ok,fail,113,0,113,1605902.29,0.0,0,0
INTERN COMPENSATION - BURR,2021,612,ok,ok,2,0,2,3066.65,0.0,0,0
SENATOR MARIA CANTWELL,2019,613,ok,fail,3,0,3,16916.24,0.0,0,0
INTERN COMPENSATION - CANTWELL,2019,614,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARIA CANTWELL,2020,615,ok,fail,25,0,25,73734.81,0.0,0,0
INTERN COMPENSATION - CANTWELL,2020,617,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARIA CANTWELL,2021,618,ok,fail,201,0,201,1794102.64,0.0,0,0
INTERN COMPENSATION - CANTWELL,2021,625,ok,ok,1,0,1,233.33,0.0,0,0
SENATOR SHELLEY MOORE CAPITO,2019,626,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CAPITO,2019,627,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELLEY MOORE CAPITO,2020,628,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CAPITO,2020,629,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHELLEY MOORE CAPITO,2021,630,ok,fail,409,0,409,1201375.72,0.0,0,0
INTERN COMPENSATION - CAPITO,2021,646,ok,ok,20,0,20,28760.0,0.0,0,0
SENATOR BENJAMIN L. CARDIN,2019,647,ok,banner_missing,1,0,1,225.3,0.0,0,0
INTERN COMPENSATION - CARDIN,2019,648,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BENJAMIN L. CARDIN,2020,649,ok,fail,3,0,3,3600.35,0.0,0,0
INTERN COMPENSATION - CARDIN,2020,650,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BENJAMIN L. CARDIN,2021,651,ok,fail,107,0,107,1732949.33,0.0,0,0
INTERN COMPENSATION - CARDIN,2021,655,ok,ok,8,0,8,32064.0,0.0,0,0
SENATOR THOMAS R. CARPER,2019,656,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CARPER,2019,657,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THOMAS R. CARPER,2020,658,ok,fail,7,0,7,22724.43,0.0,0,0
INTERN COMPENSATION - CARPER,2020,659,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THOMAS R. CARPER,2021,660,ok,fail,251,0,251,1760948.63,0.0,0,0
INTERN COMPENSATION - CARPER,2021,669,ok,fail,15,0,15,26941.51,0.0,0,0
SENATOR ROBERT CASEY,2019,670,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CASEY,2019,671,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT CASEY,2020,672,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CASEY,2020,673,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT CASEY,2021,674,ok,fail,390,0,390,2051682.82,0.0,0,0
INTERN COMPENSATION - CASEY,2021,687,ok,ok,14,0,14,12725.82,0.0,0,0
SENATOR BILL CASSIDY,2019,688,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CASSIDY,2019,689,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BILL CASSIDY,2020,690,ok,banner_missing,9,0,9,2761.95,0.0,0,0
INTERN COMPENSATION - CASSIDY,2020,691,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BILL CASSIDY,2021,692,ok,fail,302,0,302,1534804.83,0.0,0,0
INTERN COMPENSATION - CASSIDY,2021,703,ok,ok,46,0,46,48500.0,0.0,0,0
SENATOR SUSAN M. COLLINS,2019,705,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - COLLINS,2019,706,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SUSAN M. COLLINS,2020,707,ok,fail,4,0,4,2285.61,0.0,0,0
INTERN COMPENSATION - COLLINS,2020,708,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SUSAN M. COLLINS,2021,709,ok,fail,362,0,362,1698118.55,0.0,0,0
INTERN COMPENSATION - COLLINS,2021,721,ok,fail,10,0,10,37720.18,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2019,722,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - COONS,2019,723,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2020,724,ok,fail,8,0,8,60690.5,0.0,0,0
INTERN COMPENSATION - COONS,2020,725,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2021,726,ok,fail,153,0,153,1596205.61,0.0,0,0
INTERN COMPENSATION - COONS,2021,732,ok,ok,13,0,13,26388.91,0.0,0,0
SENATOR BOB CORKER,2019,733,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CORKER,2019,734,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN CORNYN,2019,735,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CORNYN,2019,736,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN CORNYN,2020,737,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CORNYN,2020,738,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN CORNYN,2021,739,ok,fail,265,0,265,2306097.75,0.0,0,0
INTERN COMPENSATION - CORNYN,2021,748,ok,ok,17,0,17,20875.0,0.0,0,0
SENATOR CATHERINE CORTEZ MASTO,2019,749,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CORTEZ MASTO,2019,750,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CATHERINE CORTEZ MASTO,2020,751,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CORTEZ MASTO,2020,752,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CATHERINE CORTEZ MASTO,2021,753,ok,fail,95,0,95,1828700.75,0.0,0,0
INTERN COMPENSATION - CORTEZ MASTO,2021,756,ok,ok,8,0,8,22061.26,0.0,0,0
SENATOR TOM COTTON,2019,757,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - COTTON,2019,758,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM COTTON,2020,759,ok,fail,2,0,2,11434.68,0.0,0,0
INTERN COMPENSATION - COTTON,2020,760,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM COTTON,2021,761,ok,fail,288,0,288,1793313.03,0.0,0,0
INTERN COMPENSATION - COTTON,2021,772,ok,ok,21,0,21,27799.8,0.0,0,0
SENATOR KEVIN CRAMER,2019,773,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CRAMER,2019,774,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KEVIN CRAMER,2020,775,ok,banner_missing,5,0,5,2250.0,0.0,0,0
INTERN COMPENSATION - CRAMER,2020,776,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KEVIN CRAMER,2021,777,ok,fail,389,0,389,1380347.97,0.0,0,0
INTERN COMPENSATION - CRAMER,2021,791,ok,ok,7,0,7,32674.14,0.0,0,0
SENATOR MICHAEL D. CRAPO,2019,792,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CRAPO,2019,793,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2020,794,ok,banner_missing,12,0,12,33410.0,0.0,0,0
INTERN COMPENSATION - CRAPO,2020,795,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2021,796,ok,fail,132,0,132,1850576.62,0.0,0,0
INTERN COMPENSATION - CRAPO,2021,801,ok,ok,7,0,7,18196.95,0.0,0,0
SENATOR TED CRUZ,2019,802,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - CRUZ,2019,803,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TED CRUZ,2020,804,ok,fail,4,0,4,18662.63,0.0,0,0
INTERN COMPENSATION - CRUZ,2020,805,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TED CRUZ,2021,806,ok,fail,507,0,507,2427409.29,0.0,0,0
INTERN COMPENSATION - CRUZ,2021,824,ok,ok,13,0,13,18008.17,0.0,0,0
SENATOR STEVE DAINES,2019,825,ok,banner_missing,9,0,9,1334.19,0.0,0,0
INTERN COMPENSATION - DAINES,2019,826,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR STEVE DAINES,2020,827,ok,fail,3,0,3,394.37,0.0,0,0
INTERN COMPENSATION - DAINES,2020,828,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR STEVE DAINES,2021,829,ok,fail,718,0,718,1752564.85,0.0,0,0
INTERN COMPENSATION - DAINES,2021,854,ok,ok,18,0,18,31198.59,0.0,0,0
SENATOR JOE DONNELLY,2019,855,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - DONNELLY,2019,856,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TAMMY DUCKWORTH,2019,857,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - DUCKWORTH,2019,858,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TAMMY DUCKWORTH,2020,859,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - DUCKWORTH,2020,860,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TAMMY DUCKWORTH,2021,861,ok,fail,249,0,249,2211710.87,0.0,0,0
INTERN COMPENSATION - DUCKWORTH,2021,869,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR RICHARD J. DURBIN,2019,870,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - DURBIN,2019,871,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD J. DURBIN,2020,872,ok,fail,9,0,9,14133.52,0.0,0,0
INTERN COMPENSATION - DURBIN,2020,873,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD J. DURBIN,2021,874,ok,fail,129,0,129,2197675.51,0.0,0,0
INTERN COMPENSATION - DURBIN,2021,879,ok,ok,13,0,13,38448.76,0.0,0,0
SENATOR MICHAEL B. ENZI,2019,880,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ENZI,2019,881,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL B. ENZI,2020,882,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ENZI,2020,883,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL B. ENZI,2021,884,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ENZI,2021,885,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JONI ERNST,2019,886,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ERNST,2019,887,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JONI ERNST,2020,888,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ERNST,2020,889,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JONI ERNST,2021,890,ok,fail,512,0,512,1576684.45,0.0,0,0
INTERN COMPENSATION - ERNST,2021,908,ok,ok,5,0,5,5650.0,0.0,0,0
SENATOR DIANNE FEINSTEIN,2019,909,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - FEINSTEIN,2019,910,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DIANNE FEINSTEIN,2020,911,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - FEINSTEIN,2020,912,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DIANNE FEINSTEIN,2021,913,ok,fail,128,0,128,2826822.26,0.0,0,0
INTERN COMPENSATION - FEINSTEIN,2021,918,ok,ok,26,0,26,23200.0,0.0,0,0
SENATOR DEB FISCHER,2019,920,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - FISCHER,2019,921,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEB FISCHER,2020,922,ok,fail,3,0,3,5753.28,0.0,0,0
INTERN COMPENSATION - FISCHER,2020,923,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEB FISCHER,2021,924,ok,fail,168,0,168,1633023.44,0.0,0,0
INTERN COMPENSATION - FISCHER,2021,930,ok,ok,10,0,10,24235.0,0.0,0,0
SENATOR JEFF FLAKE,2019,931,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - FLAKE,2019,932,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CORY GARDNER,2019,933,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - GARDNER,2019,934,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CORY GARDNER,2020,935,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - GARDNER,2020,936,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CORY GARDNER,2021,937,ok,banner_missing,1,0,1,55.0,0.0,0,0
INTERN COMPENSATION - GARDNER,2021,938,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2019,939,ok,banner_missing,6,0,6,1311.31,0.0,0,0
INTERN COMPENSATION - GILLIBRAND,2019,940,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2020,941,ok,banner_missing,2,0,2,69.77,0.0,0,0
INTERN COMPENSATION - GILLIBRAND,2020,942,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2021,943,ok,fail,263,0,263,2403679.14,0.0,0,0
INTERN COMPENSATION - GILLIBRAND,2021,953,ok,ok,14,0,14,48303.95,0.0,0,0
SENATOR LINDSEY GRAHAM,2019,954,ok,banner_missing,1,0,1,1175.81,0.0,0,0
INTERN COMPENSATION - GRAHAM,2019,955,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LINDSEY GRAHAM,2020,956,ok,fail,1,0,1,29.95,0.0,0,0
INTERN COMPENSATION - GRAHAM,2020,957,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LINDSEY GRAHAM,2021,958,ok,fail,169,0,169,1572407.45,0.0,0,0
INTERN COMPENSATION - GRAHAM,2021,965,ok,ok,10,0,10,12216.57,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2019,966,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - GRASSLEY,2019,967,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2020,968,ok,fail,1,0,1,3575.13,0.0,0,0
INTERN COMPENSATION - GRASSLEY,2020,969,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2021,970,ok,fail,338,0,338,1251105.97,0.0,0,0
INTERN COMPENSATION - GRASSLEY,2021,983,ok,ok,15,0,15,20300.0,0.0,0,0
SENATOR BILL HAGERTY,2021,984,ok,fail,421,0,421,1902937.79,0.0,0,0
INTERN COMPENSATION - HAGERTY,2021,1001,ok,ok,16,0,16,24649.79,0.0,0,0
SENATOR KAMALA HARRIS,2019,1002,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HARRIS,2019,1003,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KAMALA HARRIS,2020,1004,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HARRIS,2020,1005,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KAMALA HARRIS,2021,1006,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HARRIS,2021,1007,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAGGIE HASSAN,2019,1008,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HASSAN,2019,1009,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAGGIE HASSAN,2020,1010,ok,banner_missing,2,0,2,12500.0,0.0,0,0
INTERN COMPENSATION - HASSAN,2020,1011,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAGGIE HASSAN,2021,1012,ok,fail,179,0,179,1778474.66,0.0,0,0
INTERN COMPENSATION - HASSAN,2021,1019,ok,ok,17,0,17,29249.09,0.0,0,0
SENATOR ORRIN G. HATCH,2019,1020,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HATCH,2019,1021,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOSH HAWLEY,2019,1022,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HAWLEY,2019,1023,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOSH HAWLEY,2020,1024,ok,fail,2,0,2,31.66,0.0,0,0
INTERN COMPENSATION - HAWLEY,2020,1025,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOSH HAWLEY,2021,1026,ok,fail,323,0,323,1412842.61,0.0,0,0
INTERN COMPENSATION - HAWLEY,2021,1038,ok,ok,11,0,11,42203.86,0.0,0,0
SENATOR MARTIN HEINRICH,2019,1057,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HEINRICH,2019,1058,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARTIN HEINRICH,2020,1059,ok,fail,1,0,1,2386.96,0.0,0,0
INTERN COMPENSATION - HEINRICH,2020,1060,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARTIN HEINRICH,2021,1061,ok,fail,269,0,269,1749106.63,0.0,0,0
INTERN COMPENSATION - HEINRICH,2021,1071,ok,ok,6,0,6,33688.6,0.0,0,0
SENATOR HEIDI HEITKAMP,2019,1072,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HEITKAMP,2019,1073,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEAN HELLER,2019,1074,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HELLER,2019,1075,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN HICKENLOOPER,2021,1076,ok,fail,182,0,182,1508409.35,0.0,0,0
INTERN COMPENSATION - HICKENLOOPER,2021,1083,ok,ok,22,0,22,30508.94,0.0,0,0
SENATOR MAZIE HIRONO,2019,1084,ok,banner_missing,1,0,1,6357.8,0.0,0,0
INTERN COMPENSATION - HIRONO,2019,1085,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAZIE HIRONO,2020,1086,ok,fail,2,0,2,11759.79,0.0,0,0
INTERN COMPENSATION - HIRONO,2020,1087,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAZIE HIRONO,2021,1088,ok,fail,80,0,80,1583338.37,0.0,0,0
INTERN COMPENSATION - HIRONO,2021,1091,ok,ok,5,0,5,16949.31,0.0,0,0
SENATOR JOHN HOEVEN,2019,1092,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HOEVEN,2019,1093,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN HOEVEN,2020,1094,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HOEVEN,2020,1095,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN HOEVEN,2021,1096,ok,fail,159,0,159,1400174.17,0.0,0,0
INTERN COMPENSATION - HOEVEN,2021,1102,ok,ok,5,0,5,6485.61,0.0,0,0
SENATOR CINDY HYDE-SMITH,2019,1103,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - HYDE-SMITH,2019,1104,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CINDY HYDE-SMITH,2020,1105,ok,banner_missing,1,0,1,436.05,0.0,0,0
INTERN COMPENSATION - HYDE-SMITH,2020,1106,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CINDY HYDE-SMITH,2021,1107,ok,fail,224,0,224,1364292.95,0.0,0,0
INTERN COMPENSATION - HYDE-SMITH,2021,1116,ok,ok,17,0,17,25499.84,0.0,0,0
SENATOR JAMES M. INHOFE,2019,1117,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - INHOFE,2019,1118,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2020,1119,ok,fail,2,0,2,727.46,0.0,0,0
INTERN COMPENSATION - INHOFE,2020,1120,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2021,1121,ok,fail,790,0,790,1641687.4,0.0,0,0
INTERN COMPENSATION - INHOFE,2021,1148,ok,ok,10,0,10,26556.73,0.0,0,0
SENATOR JOHNNY ISAKSON,2019,1149,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ISAKSON,2019,1150,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHNNY ISAKSON,2020,1151,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ISAKSON,2020,1152,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RON JOHNSON,2019,1153,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - JOHNSON,2019,1154,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RON JOHNSON,2020,1155,ok,fail,1,0,1,1853.48,0.0,0,0
INTERN COMPENSATION - JOHNSON,2020,1156,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RON JOHNSON,2021,1157,ok,fail,265,0,265,1775667.74,0.0,0,0
INTERN COMPENSATION - JOHNSON,2021,1167,ok,ok,5,0,5,31852.69,0.0,0,0
SENATOR DOUG JONES,2019,1168,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - JONES,2019,1169,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DOUG JONES,2020,1170,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - JONES,2020,1171,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DOUG JONES,2021,1172,ok,fail,1,0,1,659.38,0.0,0,0
INTERN COMPENSATION - JONES,2021,1173,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM KAINE,2019,1174,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - KAINE,2019,1175,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM KAINE,2020,1176,ok,fail,7,0,7,10903.44,0.0,0,0
INTERN COMPENSATION - KAINE,2020,1177,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM KAINE,2021,1178,ok,fail,210,0,210,1865242.61,0.0,0,0
INTERN COMPENSATION - KAINE,2021,1186,ok,ok,2,0,2,1794.42,0.0,0,0
SENATOR MARK KELLY,2021,1187,ok,fail,199,0,199,1679780.39,0.0,0,0
