office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,385,OTHER CONTRACTUAL SERVICES,392,6811099.63,6811099.63,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,385,ACQUISITION OF ASSETS,402,3022483.58,3022483.53,warn,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,404,PERSONNEL BENEFITS,404,6516.93,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,404,NET PAYROLL EXPENSES,404,6516.93,0.0,no_records,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,404,TRAVEL AND TRANSPORTATION OF PERSONS,437,384191.43,384191.43,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,404,OTHER CONTRACTUAL SERVICES,464,16698626.83,16698626.78,warn,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,404,ACQUISITION OF ASSETS,484,12763094.65,12763094.65,ok,segment
SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,487,ACQUISITION OF ASSETS,487,161459.01,161459.01,ok,segment
SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,491,OTHER CONTRACTUAL SERVICES,493,907198.5,907198.5,ok,segment
SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,491,ACQUISITION OF ASSETS,493,528249.95,528249.95,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,494,OTHER CONTRACTUAL SERVICES,494,28526.41,28526.41,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,494,ACQUISITION OF ASSETS,495,2877873.18,2877873.18,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,498,PERSONNEL COMP. FULL-TIME PERMANENT,498,292695.27,292695.27,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,498,PERSONNEL BENEFITS,498,292.5,0.0,no_records,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,498,NET PAYROLL EXPENSES,498,292987.77,292695.27,fail,block_running_total
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,PERSONNEL COMP. FULL-TIME PERMANENT,500,2298101.33,2298101.33,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,RE-EMPLOYED ANNUITANTS,500,1812.0,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,PERSONNEL BENEFITS,500,5308.82,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,NET PAYROLL EXPENSES,500,2305222.15,2298101.33,fail,block_running_total
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,TRAVEL AND TRANSPORTATION OF PERSONS,506,31061.51,31061.51,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,OTHER CONTRACTUAL SERVICES,506,54050.0,54050.0,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,499,ACQUISITION OF ASSETS,507,106215.38,106215.38,ok,segment
INTERN COMPENSATION - ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,508,PERSONNEL COMP. FULL-TIME PERMANENT,508,51003.7,51003.7,ok,segment
INTERN COMPENSATION - ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,508,NET PAYROLL EXPENSES,508,51003.7,51003.7,ok,block_running_total
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,513,PERSONNEL COMP. FULL-TIME PERMANENT,514,2231630.05,2231630.05,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,513,PERSONNEL BENEFITS,514,4030.4,0.0,no_records,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,513,NET PAYROLL EXPENSES,514,2235660.45,2231630.05,fail,block_running_total
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,513,TRAVEL AND TRANSPORTATION OF PERSONS,527,84488.56,84488.56,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,513,OTHER CONTRACTUAL SERVICES,527,320.0,320.0,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,513,ACQUISITION OF ASSETS,527,69.0,69.0,ok,segment
INTERN COMPENSATION - BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,528,PERSONNEL COMP. FULL-TIME PERMANENT,528,58150.67,58150.67,ok,segment
INTERN COMPENSATION - BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,528,NET PAYROLL EXPENSES,528,58150.67,58150.67,ok,block_running_total
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,529,PERSONNEL COMP. FULL-TIME PERMANENT,530,2031982.78,2031982.78,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,529,PERSONNEL BENEFITS,530,1231.2,0.0,no_records,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,529,NET PAYROLL EXPENSES,530,2033213.98,2031982.78,fail,block_running_total
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,529,TRAVEL AND TRANSPORTATION OF PERSONS,558,98205.56,98205.56,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,529,OTHER CONTRACTUAL SERVICES,559,23015.39,23015.39,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,529,ACQUISITION OF ASSETS,559,25733.17,25733.17,ok,segment
INTERN COMPENSATION - BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,560,PERSONNEL COMP. FULL-TIME PERMANENT,560,35017.13,35017.13,ok,segment
INTERN COMPENSATION - BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,560,NET PAYROLL EXPENSES,560,35017.13,35017.13,ok,block_running_total
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,563,TRAVEL AND TRANSPORTATION OF PERSONS,564,11616.76,11616.76,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,PERSONNEL COMP. FULL-TIME PERMANENT,567,1557764.89,1557764.89,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,PERSONNEL BENEFITS,567,4180.76,0.0,no_records,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,NET PAYROLL EXPENSES,567,1561945.65,1557764.89,fail,block_running_total
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,TRAVEL AND TRANSPORTATION OF PERSONS,575,93421.05,93421.05,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,OTHER CONTRACTUAL SERVICES,576,35905.0,35905.0,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,566,ACQUISITION OF ASSETS,576,11588.82,11588.82,ok,segment
INTERN COMPENSATION - BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,577,PERSONNEL COMP. FULL-TIME PERMANENT,577,25088.59,25088.59,ok,segment
INTERN COMPENSATION - BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,577,NET PAYROLL EXPENSES,577,25088.59,25088.59,ok,block_running_total
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,578,TRAVEL AND TRANSPORTATION OF PERSONS,578,1066.51,1066.51,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,580,TRAVEL AND TRANSPORTATION OF PERSONS,581,2858.33,2858.33,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,580,OTHER CONTRACTUAL SERVICES,581,320.0,320.0,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,583,PERSONNEL COMP. FULL-TIME PERMANENT,584,2198257.64,2198257.64,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,583,PERSONNEL BENEFITS,584,4271.55,0.0,no_records,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,583,NET PAYROLL EXPENSES,584,2202529.19,2198257.64,fail,block_running_total
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,583,TRAVEL AND TRANSPORTATION OF PERSONS,596,101254.01,101254.01,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,583,OTHER CONTRACTUAL SERVICES,596,657.88,657.88,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,583,ACQUISITION OF ASSETS,596,88.37,88.37,ok,segment
INTERN COMPENSATION - BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,597,PERSONNEL COMP. FULL-TIME PERMANENT,597,39519.99,39519.99,ok,segment
INTERN COMPENSATION - BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,597,NET PAYROLL EXPENSES,597,39519.99,39519.99,ok,block_running_total
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,PERSONNEL COMP. FULL-TIME PERMANENT,603,1954196.4,1954196.4,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,PERSONNEL BENEFITS,603,904.4,0.0,no_records,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,NET PAYROLL EXPENSES,603,1955100.8,1954196.4,fail,block_running_total
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,TRAVEL AND TRANSPORTATION OF PERSONS,648,195352.68,195352.68,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,OTHER CONTRACTUAL SERVICES,648,523.42,523.42,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,602,ACQUISITION OF ASSETS,648,996.44,996.44,ok,segment
INTERN COMPENSATION - BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,649,PERSONNEL COMP. FULL-TIME PERMANENT,649,20756.49,20756.49,ok,segment
INTERN COMPENSATION - BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,649,NET PAYROLL EXPENSES,649,20756.49,20756.49,ok,block_running_total
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,650,TRAVEL AND TRANSPORTATION OF PERSONS,655,32822.61,32822.61,ok,segment
,,,657,TRAVEL AND TRANSPORTATION OF PERSONS,657,185.36,185.36,ok,segment
,,,657,ACQUISITION OF ASSETS,657,9000.0,9000.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,659,PERSONNEL COMP. FULL-TIME PERMANENT,660,2143533.32,2143533.32,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,659,PERSONNEL BENEFITS,660,2288.98,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,659,NET PAYROLL EXPENSES,660,2145822.3,2143533.32,fail,block_running_total
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,659,TRAVEL AND TRANSPORTATION OF PERSONS,669,40647.81,40647.81,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,659,OTHER CONTRACTUAL SERVICES,669,416.0,416.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,659,ACQUISITION OF ASSETS,669,27.99,27.99,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,670,PERSONNEL COMP. FULL-TIME PERMANENT,671,32590.86,32590.86,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,670,NET PAYROLL EXPENSES,671,32590.86,32590.86,ok,block_running_total
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,PERSONNEL COMP. FULL-TIME PERMANENT,675,1973990.29,1973990.29,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,PERSONNEL BENEFITS,675,5944.2,0.0,no_records,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,NET PAYROLL EXPENSES,675,1979934.49,1973990.29,fail,block_running_total
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,TRAVEL AND TRANSPORTATION OF PERSONS,686,44735.62,44735.62,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,OTHER CONTRACTUAL SERVICES,686,13345.0,13345.0,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,674,ACQUISITION OF ASSETS,687,9845.08,9845.08,ok,segment
INTERN COMPENSATION - BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,688,PERSONNEL COMP. FULL-TIME PERMANENT,688,23825.0,23825.0,ok,segment
INTERN COMPENSATION - BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,688,NET PAYROLL EXPENSES,688,23825.0,23825.0,ok,block_running_total
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,689,TRAVEL AND TRANSPORTATION OF PERSONS,689,873.0,873.0,ok,segment
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,689,ACQUISITION OF ASSETS,689,36552.42,36552.42,ok,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,691,PERSONNEL BENEFITS,691,1383.24,0.0,no_records,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,691,NET PAYROLL EXPENSES,691,1383.24,0.0,no_records,block_running_total
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,691,TRAVEL AND TRANSPORTATION OF PERSONS,691,168.0,168.0,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,693,PERSONNEL COMP. FULL-TIME PERMANENT,694,2305158.23,2305158.23,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,693,PERSONNEL BENEFITS,694,4775.55,0.0,no_records,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,693,NET PAYROLL EXPENSES,694,2309933.78,2305158.23,fail,block_running_total
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,693,TRAVEL AND TRANSPORTATION OF PERSONS,699,37059.54,37059.54,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,693,OTHER CONTRACTUAL SERVICES,699,1351.5,1351.5,ok,segment
INTERN COMPENSATION - BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,700,PERSONNEL COMP. FULL-TIME PERMANENT,700,60000.0,60000.0,ok,segment
INTERN COMPENSATION - BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,700,NET PAYROLL EXPENSES,700,60000.0,60000.0,ok,block_running_total
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,PERSONNEL COMP. FULL-TIME PERMANENT,706,1662529.4,1662529.4,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,RE-EMPLOYED ANNUITANTS,706,4554.0,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,PERSONNEL BENEFITS,706,3961.07,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,NET PAYROLL EXPENSES,706,1671044.47,1662529.4,fail,block_running_total
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,TRAVEL AND TRANSPORTATION OF PERSONS,719,71066.71,71066.71,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,OTHER CONTRACTUAL SERVICES,719,2210.88,2210.88,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,705,ACQUISITION OF ASSETS,719,3500.0,3500.0,ok,segment
INTERN COMPENSATION - BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,720,PERSONNEL COMP. FULL-TIME PERMANENT,720,48501.15,48501.15,ok,segment
INTERN COMPENSATION - BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,720,NET PAYROLL EXPENSES,720,48501.15,48501.15,ok,block_running_total
SENATOR KATIE BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,731,PERSONNEL COMP. FULL-TIME PERMANENT,732,1896272.63,1896272.63,ok,segment
SENATOR KATIE BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,731,PERSONNEL BENEFITS,732,1563.6,0.0,no_records,segment
SENATOR KATIE BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,731,NET PAYROLL EXPENSES,732,1897836.23,1896272.63,fail,block_running_total
SENATOR KATIE BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,731,TRAVEL AND TRANSPORTATION OF PERSONS,743,90584.75,90584.75,ok,segment
SENATOR KATIE BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,731,OTHER CONTRACTUAL SERVICES,744,3604.85,3604.85,ok,segment
SENATOR KATIE BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,731,ACQUISITION OF ASSETS,744,36955.69,36955.69,ok,segment
INTERN COMPENSATION - BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,745,PERSONNEL COMP. FULL-TIME PERMANENT,745,48966.04,48966.04,ok,segment
INTERN COMPENSATION - BRITT,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,745,NET PAYROLL EXPENSES,746,48966.04,48966.04,ok,block_running_total
SENATOR SHERROD BROWN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,751,OTHER CONTRACTUAL SERVICES,751,550.0,550.0,ok,segment
SENATOR THEODORE BUDD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,755,ACQUISITION OF ASSETS,755,1740.53,1740.53,ok,segment
SENATOR THEODORE BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,757,PERSONNEL COMP. FULL-TIME PERMANENT,758,2249538.29,2186146.69,fail,segment
SENATOR THEODORE BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,757,PERSONNEL BENEFITS,758,3467.45,0.0,no_records,segment
SENATOR THEODORE BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,757,NET PAYROLL EXPENSES,758,2253005.74,2186146.69,fail,block_running_total
SENATOR THEODORE BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,757,TRAVEL AND TRANSPORTATION OF PERSONS,770,108338.01,108338.01,ok,segment
SENATOR THEODORE BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,757,OTHER CONTRACTUAL SERVICES,770,10059.88,10059.88,ok,segment
SENATOR THEODORE BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,757,ACQUISITION OF ASSETS,770,5997.6,5997.6,ok,segment
INTERN COMPENSATION - BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,771,PERSONNEL COMP. FULL-TIME PERMANENT,771,28019.13,28019.13,ok,segment
INTERN COMPENSATION - BUDD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,771,NET PAYROLL EXPENSES,771,28019.13,28019.13,ok,block_running_total
SENATOR LAPHONZA BUTLER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,774,TRAVEL AND TRANSPORTATION OF PERSONS,774,1549.27,1549.27,ok,segment
SENATOR MARIA CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,782,PERSONNEL COMP. FULL-TIME PERMANENT,783,2316153.79,2316153.79,ok,segment
SENATOR MARIA CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,782,PERSONNEL BENEFITS,783,6008.26,0.0,no_records,segment
SENATOR MARIA CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,782,NET PAYROLL EXPENSES,783,2322162.05,2316153.79,fail,block_running_total
SENATOR MARIA CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,782,TRAVEL AND TRANSPORTATION OF PERSONS,794,62527.38,62527.38,ok,segment
SENATOR MARIA CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,782,OTHER CONTRACTUAL SERVICES,794,2691.45,2691.45,ok,segment
SENATOR MARIA CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,782,ACQUISITION OF ASSETS,794,260.21,260.21,ok,segment
INTERN COMPENSATION - CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,795,PERSONNEL COMP. FULL-TIME PERMANENT,795,32246.04,32246.04,ok,segment
INTERN COMPENSATION - CANTWELL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,795,NET PAYROLL EXPENSES,795,32246.04,32246.04,ok,block_running_total
SENATOR SHELLEY MOORE CAPITO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,800,PERSONNEL COMP. FULL-TIME PERMANENT,801,1563151.05,1563151.05,ok,segment
SENATOR SHELLEY MOORE CAPITO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,800,RE-EMPLOYED ANNUITANTS,801,3390.0,0.0,no_records,segment
