office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,397,PERSONNEL BENEFITS,398,6517.0,0.0,no_records,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,397,NET PAYROLL EXPENSES,398,2117584.45,2111067.45,fail,block_running_total
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,397,TRAVEL AND TRANSPORTATION OF PERSONS,412,97626.92,97626.92,ok,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,397,OTHER CONTRACTUAL SERVICES,412,415.0,415.0,ok,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,397,ACQUISITION OF ASSETS,412,388.73,388.73,ok,segment
INTERN COMPENSATION - MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,413,PERSONNEL COMP. FULL-TIME PERMANENT,413,20850.0,20850.0,ok,segment
INTERN COMPENSATION - MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,413,NET PAYROLL EXPENSES,413,20850.0,20850.0,ok,block_running_total
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,PERSONNEL COMP. FULL-TIME PERMANENT,415,2542324.72,2542324.72,ok,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,PERSONNEL BENEFITS,415,2731.3,0.0,no_records,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,NET PAYROLL EXPENSES,415,2545056.02,2542324.72,fail,block_running_total
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,TRAVEL AND TRANSPORTATION OF PERSONS,433,144220.07,144218.67,fail,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,OTHER CONTRACTUAL SERVICES,433,48093.27,48092.68,warn,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,ACQUISITION OF ASSETS,434,72182.29,72182.29,ok,segment
INTERN COMPENSATION - MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,435,PERSONNEL COMP. FULL-TIME PERMANENT,435,52982.94,52982.94,ok,segment
INTERN COMPENSATION - MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,435,NET PAYROLL EXPENSES,435,52982.94,52982.94,ok,block_running_total
SENATOR JERRY MORAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,438,TRAVEL AND TRANSPORTATION OF PERSONS,438,54.4,54.4,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,440,PERSONNEL COMP. FULL-TIME PERMANENT,441,1805634.22,1805634.22,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,440,PERSONNEL BENEFITS,441,436.21,0.0,no_records,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,440,NET PAYROLL EXPENSES,441,1806070.43,1805634.22,fail,block_running_total
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,440,TRAVEL AND TRANSPORTATION OF PERSONS,466,171261.67,171261.67,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,440,OTHER CONTRACTUAL SERVICES,466,1377.8,1377.8,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,440,ACQUISITION OF ASSETS,467,18896.52,18896.52,ok,segment
INTERN COMPENSATION - MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,PERSONNEL COMP. FULL-TIME PERMANENT,468,82038.72,82038.72,ok,segment
INTERN COMPENSATION - MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,NET PAYROLL EXPENSES,468,82038.72,82038.72,ok,block_running_total
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,PERSONNEL COMP. FULL-TIME PERMANENT,470,1750779.29,1750779.29,ok,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,PERSONNEL BENEFITS,470,400.0,0.0,no_records,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,NET PAYROLL EXPENSES,470,1751179.29,1750779.29,fail,block_running_total
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,TRAVEL AND TRANSPORTATION OF PERSONS,482,78156.04,78156.04,ok,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,OTHER CONTRACTUAL SERVICES,482,841.94,841.94,ok,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,ACQUISITION OF ASSETS,482,5893.25,5893.25,ok,segment
INTERN COMPENSATION - MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,483,PERSONNEL COMP. FULL-TIME PERMANENT,483,43823.75,43823.75,ok,segment
INTERN COMPENSATION - MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,483,NET PAYROLL EXPENSES,483,43823.75,43823.75,ok,block_running_total
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,486,TRAVEL AND TRANSPORTATION OF PERSONS,486,605.54,605.54,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,PERSONNEL COMP. FULL-TIME PERMANENT,489,1931914.09,1931914.09,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,PERSONNEL BENEFITS,489,390.0,0.0,no_records,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,NET PAYROLL EXPENSES,489,1932304.09,1931914.09,fail,block_running_total
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,TRAVEL AND TRANSPORTATION OF PERSONS,499,99290.57,99290.57,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,OTHER CONTRACTUAL SERVICES,499,4589.0,4589.0,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,ACQUISITION OF ASSETS,499,3104.88,3104.88,ok,segment
INTERN COMPENSATION - MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,500,PERSONNEL COMP. FULL-TIME PERMANENT,500,57990.14,57990.14,ok,segment
INTERN COMPENSATION - MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,500,NET PAYROLL EXPENSES,500,57990.14,57990.14,ok,block_running_total
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,TRAVEL AND TRANSPORTATION OF PERSONS,503,9528.7,9528.7,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,PERSONNEL COMP. FULL-TIME PERMANENT,506,1895998.13,1895998.13,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,PERSONNEL BENEFITS,506,6970.44,0.0,no_records,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,NET PAYROLL EXPENSES,506,1902968.57,1895998.13,fail,block_running_total
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,TRAVEL AND TRANSPORTATION OF PERSONS,521,207978.42,207978.42,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,OTHER CONTRACTUAL SERVICES,521,3556.92,3556.92,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,ACQUISITION OF ASSETS,521,1971.04,1971.04,ok,segment
INTERN COMPENSATION - MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,522,PERSONNEL COMP. FULL-TIME PERMANENT,522,109877.74,109877.74,ok,segment
INTERN COMPENSATION - MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,522,NET PAYROLL EXPENSES,522,109877.74,109877.74,ok,block_running_total
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,525,OTHER CONTRACTUAL SERVICES,525,254.75,254.75,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,PERSONNEL COMP. FULL-TIME PERMANENT,528,2078325.44,2078325.44,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,PERSONNEL BENEFITS,528,2466.8,0.0,no_records,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,NET PAYROLL EXPENSES,528,2080792.24,2078325.44,fail,block_running_total
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,TRAVEL AND TRANSPORTATION OF PERSONS,551,108260.06,108260.06,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,OTHER CONTRACTUAL SERVICES,551,6864.75,6864.75,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,527,ACQUISITION OF ASSETS,551,1377.19,1377.19,ok,segment
INTERN COMPENSATION - MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,552,PERSONNEL COMP. FULL-TIME PERMANENT,553,37204.0,37204.0,ok,segment
INTERN COMPENSATION - MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,552,NET PAYROLL EXPENSES,553,37204.0,37204.0,ok,block_running_total
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,558,PERSONNEL COMP. FULL-TIME PERMANENT,559,2297601.57,2297601.57,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,558,PERSONNEL BENEFITS,559,11241.1,0.0,no_records,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,558,NET PAYROLL EXPENSES,559,2308842.67,2297601.57,fail,block_running_total
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,558,TRAVEL AND TRANSPORTATION OF PERSONS,574,138622.62,138622.62,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,558,OTHER CONTRACTUAL SERVICES,574,797.38,797.38,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,558,ACQUISITION OF ASSETS,575,5860.34,5860.34,ok,segment
INTERN COMPENSATION - MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,PERSONNEL COMP. FULL-TIME PERMANENT,576,10591.96,10591.96,ok,segment
INTERN COMPENSATION - MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,576,NET PAYROLL EXPENSES,576,10591.96,10591.96,ok,block_running_total
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,577,TRAVEL AND TRANSPORTATION OF PERSONS,577,671.2,671.2,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,PERSONNEL COMP. FULL-TIME PERMANENT,582,2465713.39,2465713.39,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,PERSONNEL BENEFITS,582,4720.14,0.0,no_records,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,NET PAYROLL EXPENSES,582,2470433.53,2465713.39,fail,block_running_total
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,TRAVEL AND TRANSPORTATION OF PERSONS,603,105606.98,105606.98,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,581,OTHER CONTRACTUAL SERVICES,603,593.68,593.68,ok,segment
INTERN COMPENSATION - OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,PERSONNEL COMP. FULL-TIME PERMANENT,604,56121.07,56121.07,ok,segment
INTERN COMPENSATION - OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,604,NET PAYROLL EXPENSES,604,56121.07,56121.07,ok,block_running_total
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,607,TRAVEL AND TRANSPORTATION OF PERSONS,607,185.22,185.22,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,PERSONNEL COMP. FULL-TIME PERMANENT,611,3178234.53,3178234.53,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,RE-EMPLOYED ANNUITANTS,611,13255.2,0.0,no_records,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,PERSONNEL BENEFITS,611,7914.35,0.0,no_records,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,NET PAYROLL EXPENSES,611,3199404.08,3178234.53,fail,block_running_total
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,TRAVEL AND TRANSPORTATION OF PERSONS,627,105780.18,105780.18,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,OTHER CONTRACTUAL SERVICES,627,197.0,197.0,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,609,ACQUISITION OF ASSETS,627,315.48,315.48,ok,segment
INTERN COMPENSATION - PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,PERSONNEL COMP. FULL-TIME PERMANENT,628,26345.47,26345.47,ok,segment
INTERN COMPENSATION - PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,NET PAYROLL EXPENSES,628,26345.47,26345.47,ok,block_running_total
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,633,PERSONNEL COMP. FULL-TIME PERMANENT,634,1476148.27,1476148.27,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,633,PERSONNEL BENEFITS,634,3455.0,0.0,no_records,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,633,NET PAYROLL EXPENSES,634,1479603.27,1476148.27,fail,block_running_total
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,633,TRAVEL AND TRANSPORTATION OF PERSONS,658,87166.18,87166.18,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,633,OTHER CONTRACTUAL SERVICES,658,3364.45,3364.45,ok,segment
SENATOR RAND PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,633,ACQUISITION OF ASSETS,659,32165.86,32165.86,ok,segment
INTERN COMPENSATION - PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,PERSONNEL COMP. FULL-TIME PERMANENT,660,27984.43,27984.43,ok,segment
INTERN COMPENSATION - PAUL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,660,NET PAYROLL EXPENSES,660,27984.43,27984.43,ok,block_running_total
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,663,TRAVEL AND TRANSPORTATION OF PERSONS,663,1520.36,1520.36,ok,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,PERSONNEL COMP. FULL-TIME PERMANENT,666,2625568.7,2625568.7,ok,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,PERSONNEL BENEFITS,666,2903.7,0.0,no_records,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,NET PAYROLL EXPENSES,666,2628472.4,2625568.7,fail,block_running_total
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,TRAVEL AND TRANSPORTATION OF PERSONS,683,104152.79,104152.79,ok,segment
SENATOR GARY PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,665,OTHER CONTRACTUAL SERVICES,684,10413.5,10413.5,ok,segment
INTERN COMPENSATION - PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,685,PERSONNEL COMP. FULL-TIME PERMANENT,685,44126.55,44126.55,ok,segment
INTERN COMPENSATION - PETERS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,685,NET PAYROLL EXPENSES,685,44126.55,44126.55,ok,block_running_total
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,PERSONNEL COMP. FULL-TIME PERMANENT,693,1852633.62,1852633.62,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,PERSONNEL BENEFITS,693,2051.3,0.0,no_records,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,NET PAYROLL EXPENSES,693,1854684.92,1852633.62,fail,block_running_total
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,TRAVEL AND TRANSPORTATION OF PERSONS,697,28479.1,28479.1,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,OTHER CONTRACTUAL SERVICES,697,8789.18,8789.18,ok,segment
SENATOR JOHN F. REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,692,ACQUISITION OF ASSETS,697,579.95,579.95,ok,segment
INTERN COMPENSATION - REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,698,PERSONNEL COMP. FULL-TIME PERMANENT,699,41047.0,41047.0,ok,segment
INTERN COMPENSATION - REED,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,698,NET PAYROLL EXPENSES,699,41047.0,41047.0,ok,block_running_total
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,702,OTHER CONTRACTUAL SERVICES,702,500.0,500.0,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,704,PERSONNEL COMP. FULL-TIME PERMANENT,705,1422990.01,1422990.01,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,704,PERSONNEL BENEFITS,705,1940.65,0.0,no_records,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,704,NET PAYROLL EXPENSES,705,1424930.66,1422990.01,fail,block_running_total
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,704,TRAVEL AND TRANSPORTATION OF PERSONS,720,158238.57,158238.57,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,704,OTHER CONTRACTUAL SERVICES,721,16672.65,16672.65,ok,segment
SENATOR JOHN PETER RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,704,ACQUISITION OF ASSETS,721,2629.7,2629.7,ok,segment
INTERN COMPENSATION - RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,722,PERSONNEL COMP. FULL-TIME PERMANENT,722,47967.64,47967.64,ok,segment
INTERN COMPENSATION - RICKETTS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,722,NET PAYROLL EXPENSES,722,47967.64,47967.64,ok,block_running_total
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,727,PERSONNEL COMP. FULL-TIME PERMANENT,728,1801847.88,1801847.88,ok,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,727,PERSONNEL BENEFITS,728,4066.58,0.0,no_records,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,727,NET PAYROLL EXPENSES,728,1805914.46,1801847.88,fail,block_running_total
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,727,TRAVEL AND TRANSPORTATION OF PERSONS,740,165071.48,165071.48,ok,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,727,OTHER CONTRACTUAL SERVICES,740,420.59,420.59,ok,segment
SENATOR JAMES E. RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,727,ACQUISITION OF ASSETS,741,199.0,199.0,ok,segment
INTERN COMPENSATION - RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,742,PERSONNEL COMP. FULL-TIME PERMANENT,742,34511.51,34511.51,ok,segment
INTERN COMPENSATION - RISCH,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,742,NET PAYROLL EXPENSES,742,34511.51,34511.51,ok,block_running_total
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,753,PERSONNEL COMP. FULL-TIME PERMANENT,754,2160180.13,2160180.13,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,753,PERSONNEL BENEFITS,754,7232.28,0.0,no_records,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,753,NET PAYROLL EXPENSES,754,2167412.41,2160180.13,fail,block_running_total
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,753,TRAVEL AND TRANSPORTATION OF PERSONS,763,99209.22,99209.22,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,753,OTHER CONTRACTUAL SERVICES,763,7274.83,7274.83,ok,segment
SENATOR JACKY ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,753,ACQUISITION OF ASSETS,764,594.84,594.84,ok,segment
INTERN COMPENSATION - ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,PERSONNEL COMP. FULL-TIME PERMANENT,765,23313.3,23313.3,ok,segment
INTERN COMPENSATION - ROSEN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,765,NET PAYROLL EXPENSES,765,23313.3,23313.3,ok,block_running_total
SENATOR MIKE ROUNDS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,766,TRAVEL AND TRANSPORTATION OF PERSONS,766,1433.14,1433.14,ok,segment
SENATOR MIKE ROUNDS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,768,TRAVEL AND TRANSPORTATION OF PERSONS,768,1155.21,1155.21,ok,segment
SENATOR MIKE ROUNDS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,768,OTHER CONTRACTUAL SERVICES,768,1257.0,1257.0,ok,segment
