office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SENATOR MARKWAYNE MULLIN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,250,ACQUISITION OF ASSETS,252,42284.58,42284.58,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,254,PERSONNEL COMP. FULL-TIME PERMANENT,255,1337421.01,1337421.01,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,254,PERSONNEL BENEFITS,255,568.0,0.0,no_records,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,254,NET PAYROLL EXPENSES,255,1337989.01,1337421.01,fail,block_running_total
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,254,TRAVEL AND TRANSPORTATION OF PERSONS,262,52578.42,52578.42,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,254,OTHER CONTRACTUAL SERVICES,262,4231.89,4231.89,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,254,ACQUISITION OF ASSETS,262,2562.55,2562.55,ok,segment
INTERN COMPENSATION - MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,264,PERSONNEL COMP. FULL-TIME PERMANENT,264,11066.66,11066.66,ok,segment
INTERN COMPENSATION - MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,264,NET PAYROLL EXPENSES,264,11066.66,11066.66,ok,block_running_total
SENATOR LISA MURKOWSKI,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,265,TRAVEL AND TRANSPORTATION OF PERSONS,265,1795.84,1795.84,ok,segment
SENATOR LISA MURKOWSKI,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,267,PERSONNEL COMP. FULL-TIME PERMANENT,267,5155.56,0.0,no_records,segment
SENATOR LISA MURKOWSKI,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,267,NET PAYROLL EXPENSES,267,5155.56,0.0,no_records,block_running_total
SENATOR LISA MURKOWSKI,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,267,TRAVEL AND TRANSPORTATION OF PERSONS,269,33521.05,26680.18,fail,segment
SENATOR LISA MURKOWSKI,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,267,OTHER CONTRACTUAL SERVICES,269,1380.0,1380.0,ok,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,271,PERSONNEL COMP. FULL-TIME PERMANENT,272,1982352.49,1982352.49,ok,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,271,NET PAYROLL EXPENSES,272,1982352.49,1982352.49,ok,block_running_total
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,271,TRAVEL AND TRANSPORTATION OF PERSONS,281,105801.06,105801.06,ok,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,271,OTHER CONTRACTUAL SERVICES,281,8092.3,8092.3,ok,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,271,ACQUISITION OF ASSETS,281,33311.82,33311.82,ok,segment
INTERN COMPENSATION - MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,PERSONNEL COMP. FULL-TIME PERMANENT,282,5191.66,5191.66,ok,segment
INTERN COMPENSATION - MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,NET PAYROLL EXPENSES,282,5191.66,5191.66,ok,block_running_total
SENATOR CHRIS MURPHY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,285,PERSONNEL BENEFITS,285,575.3,0.0,no_records,segment
SENATOR CHRIS MURPHY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,285,NET PAYROLL EXPENSES,285,575.3,0.0,no_records,block_running_total
SENATOR CHRIS MURPHY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,285,TRAVEL AND TRANSPORTATION OF PERSONS,287,4523.7,4523.7,ok,segment
SENATOR CHRIS MURPHY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,285,OTHER CONTRACTUAL SERVICES,287,1073.9,1073.9,ok,segment
SENATOR CHRIS MURPHY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,285,ACQUISITION OF ASSETS,287,181123.63,181123.63,ok,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,PERSONNEL COMP. FULL-TIME PERMANENT,290,1767283.44,1767283.44,ok,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,PERSONNEL BENEFITS,290,4534.69,0.0,no_records,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,NET PAYROLL EXPENSES,290,1771818.13,1767283.44,fail,block_running_total
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,TRAVEL AND TRANSPORTATION OF PERSONS,307,41355.06,41355.06,ok,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,OTHER CONTRACTUAL SERVICES,307,2500.0,2500.0,ok,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,ACQUISITION OF ASSETS,307,5273.58,5273.58,ok,segment
INTERN COMPENSATION - MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,308,PERSONNEL COMP. FULL-TIME PERMANENT,308,20444.9,20444.9,ok,segment
INTERN COMPENSATION - MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,308,NET PAYROLL EXPENSES,308,20444.9,20444.9,ok,block_running_total
SENATOR PATTY MURRAY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,311,PERSONNEL BENEFITS,311,1981.16,0.0,no_records,segment
SENATOR PATTY MURRAY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,311,NET PAYROLL EXPENSES,311,1981.16,0.0,no_records,block_running_total
SENATOR PATTY MURRAY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,311,TRAVEL AND TRANSPORTATION OF PERSONS,313,42023.87,42023.87,ok,segment
SENATOR PATTY MURRAY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,311,OTHER CONTRACTUAL SERVICES,313,103.0,103.0,ok,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,315,PERSONNEL COMP. FULL-TIME PERMANENT,316,1850554.06,1850554.06,ok,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,315,PERSONNEL BENEFITS,316,1484.6,0.0,no_records,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,315,NET PAYROLL EXPENSES,316,1852038.66,1850554.06,fail,block_running_total
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,315,TRAVEL AND TRANSPORTATION OF PERSONS,327,92733.51,92733.51,ok,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,315,OTHER CONTRACTUAL SERVICES,327,780.54,780.54,ok,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,315,ACQUISITION OF ASSETS,327,2992.07,2992.07,ok,segment
INTERN COMPENSATION - MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,328,PERSONNEL COMP. FULL-TIME PERMANENT,328,57923.32,57923.32,ok,segment
INTERN COMPENSATION - MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,328,NET PAYROLL EXPENSES,328,57923.32,57923.32,ok,block_running_total
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,331,PERSONNEL COMP. FULL-TIME PERMANENT,331,-5589.99,0.0,no_records,segment
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,331,PERSONNEL BENEFITS,331,564.9,0.0,no_records,segment
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,331,NET PAYROLL EXPENSES,331,-5025.09,0.0,no_records,block_running_total
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,331,TRAVEL AND TRANSPORTATION OF PERSONS,336,63592.69,63592.69,ok,segment
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,331,OTHER CONTRACTUAL SERVICES,336,3821.39,3821.39,ok,segment
SENATOR JON OSSOFF,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,331,ACQUISITION OF ASSETS,336,3483.5,3483.5,ok,segment
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,338,PERSONNEL COMP. FULL-TIME PERMANENT,340,1957132.66,1957132.66,ok,segment
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,338,PERSONNEL BENEFITS,340,3276.79,0.0,no_records,segment
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,338,NET PAYROLL EXPENSES,340,1960409.45,1957132.66,fail,block_running_total
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,338,TRAVEL AND TRANSPORTATION OF PERSONS,356,89476.55,89476.1,warn,segment
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,338,OTHER CONTRACTUAL SERVICES,356,3087.53,3087.53,ok,segment
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,338,ACQUISITION OF ASSETS,357,2694.52,2694.52,ok,segment
INTERN COMPENSATION - OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,358,PERSONNEL COMP. FULL-TIME PERMANENT,358,40734.9,40734.9,ok,segment
INTERN COMPENSATION - OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,358,NET PAYROLL EXPENSES,358,40734.9,40734.9,ok,block_running_total
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,PERSONNEL BENEFITS,361,120.95,0.0,no_records,segment
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,NET PAYROLL EXPENSES,361,120.95,0.0,no_records,block_running_total
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,TRAVEL AND TRANSPORTATION OF PERSONS,362,-1154.24,5015.35,fail,segment
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,OTHER CONTRACTUAL SERVICES,362,40.0,40.0,ok,segment
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,ACQUISITION OF ASSETS,362,81841.79,81841.79,ok,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,364,PERSONNEL COMP. FULL-TIME PERMANENT,366,2477141.71,2477141.71,ok,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,364,PERSONNEL BENEFITS,366,4340.9,0.0,no_records,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,364,NET PAYROLL EXPENSES,366,2481482.61,2477141.71,fail,block_running_total
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,364,TRAVEL AND TRANSPORTATION OF PERSONS,374,28443.13,28443.13,ok,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,364,OTHER CONTRACTUAL SERVICES,374,535.0,535.0,ok,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,364,ACQUISITION OF ASSETS,374,245.98,245.98,ok,segment
INTERN COMPENSATION - PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,375,PERSONNEL COMP. FULL-TIME PERMANENT,376,122700.39,122700.39,ok,segment
INTERN COMPENSATION - PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,375,NET PAYROLL EXPENSES,376,122700.39,122700.39,ok,block_running_total
SENATOR RAND PAUL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,379,TRAVEL AND TRANSPORTATION OF PERSONS,384,11785.42,11785.42,ok,segment
SENATOR RAND PAUL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,379,OTHER CONTRACTUAL SERVICES,384,15036.3,15036.3,ok,segment
SENATOR RAND PAUL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,379,ACQUISITION OF ASSETS,384,71772.52,71772.52,ok,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,386,PERSONNEL COMP. FULL-TIME PERMANENT,387,1391851.13,1391851.13,ok,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,386,PERSONNEL BENEFITS,387,1244.0,0.0,no_records,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,386,NET PAYROLL EXPENSES,387,1393095.13,1391851.13,fail,block_running_total
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,386,TRAVEL AND TRANSPORTATION OF PERSONS,408,58456.4,58456.4,ok,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,386,OTHER CONTRACTUAL SERVICES,408,30.0,30.0,ok,segment
SENATOR RAND PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,386,ACQUISITION OF ASSETS,408,2121.49,2121.49,ok,segment
INTERN COMPENSATION - PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,409,PERSONNEL COMP. FULL-TIME PERMANENT,409,8968.66,8968.66,ok,segment
INTERN COMPENSATION - PAUL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,409,NET PAYROLL EXPENSES,409,8968.66,8968.66,ok,block_running_total
SENATOR GARY PETERS,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,410,TRAVEL AND TRANSPORTATION OF PERSONS,410,-26.12,0.0,no_records,segment
SENATOR GARY PETERS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,412,PERSONNEL BENEFITS,412,475.2,0.0,no_records,segment
SENATOR GARY PETERS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,412,NET PAYROLL EXPENSES,412,475.2,0.0,no_records,block_running_total
SENATOR GARY PETERS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,412,TRAVEL AND TRANSPORTATION OF PERSONS,421,57545.52,57519.4,fail,segment
SENATOR GARY PETERS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,412,OTHER CONTRACTUAL SERVICES,421,49.42,49.42,ok,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,423,PERSONNEL COMP. FULL-TIME PERMANENT,424,1801156.54,1801156.54,ok,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,423,PERSONNEL BENEFITS,424,1347.3,0.0,no_records,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,423,NET PAYROLL EXPENSES,424,1802503.84,1801156.54,fail,block_running_total
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,423,TRAVEL AND TRANSPORTATION OF PERSONS,433,37022.84,37022.84,ok,segment
SENATOR GARY PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,423,OTHER CONTRACTUAL SERVICES,433,111.3,111.3,ok,segment
INTERN COMPENSATION - PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,434,PERSONNEL COMP. FULL-TIME PERMANENT,434,33466.61,33466.61,ok,segment
INTERN COMPENSATION - PETERS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,434,NET PAYROLL EXPENSES,434,33466.61,33466.61,ok,block_running_total
SENATOR JOHN F. REED,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,441,TRAVEL AND TRANSPORTATION OF PERSONS,442,3438.31,3438.31,ok,segment
SENATOR JOHN F. REED,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,441,ACQUISITION OF ASSETS,442,82647.88,82647.88,ok,segment
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,444,PERSONNEL COMP. FULL-TIME PERMANENT,445,1595112.69,1595112.69,ok,segment
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,444,PERSONNEL BENEFITS,445,1041.4,0.0,no_records,segment
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,444,NET PAYROLL EXPENSES,445,1596154.09,1595112.69,fail,block_running_total
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,444,TRAVEL AND TRANSPORTATION OF PERSONS,447,19598.45,19598.45,ok,segment
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,444,OTHER CONTRACTUAL SERVICES,447,90.8,90.8,ok,segment
SENATOR JOHN F. REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,444,ACQUISITION OF ASSETS,447,76.93,76.93,ok,segment
INTERN COMPENSATION - REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,448,PERSONNEL COMP. FULL-TIME PERMANENT,448,22709.0,22709.0,ok,segment
INTERN COMPENSATION - REED,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,448,NET PAYROLL EXPENSES,448,22709.0,22709.0,ok,block_running_total
SENATOR JOHN PETER RICKETTS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,PERSONNEL BENEFITS,449,76.0,0.0,no_records,segment
SENATOR JOHN PETER RICKETTS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,NET PAYROLL EXPENSES,449,76.0,0.0,no_records,block_running_total
SENATOR JOHN PETER RICKETTS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,TRAVEL AND TRANSPORTATION OF PERSONS,450,7575.06,7575.06,ok,segment
SENATOR JOHN PETER RICKETTS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,OTHER CONTRACTUAL SERVICES,450,2025.06,2025.06,ok,segment
SENATOR JOHN PETER RICKETTS,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,449,ACQUISITION OF ASSETS,451,97520.44,97520.44,ok,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,453,PERSONNEL COMP. FULL-TIME PERMANENT,454,1360182.48,1360182.48,ok,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,453,PERSONNEL BENEFITS,454,360.0,0.0,no_records,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,453,NET PAYROLL EXPENSES,454,1360542.48,1360182.48,fail,block_running_total
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,453,TRAVEL AND TRANSPORTATION OF PERSONS,463,53736.71,53736.71,ok,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,453,OTHER CONTRACTUAL SERVICES,463,1728.37,1728.37,ok,segment
SENATOR JOHN PETER RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,453,ACQUISITION OF ASSETS,464,14090.26,14090.26,ok,segment
INTERN COMPENSATION - RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,PERSONNEL COMP. FULL-TIME PERMANENT,465,27251.06,27251.06,ok,segment
INTERN COMPENSATION - RICKETTS,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,NET PAYROLL EXPENSES,465,27251.06,27251.06,ok,block_running_total
SENATOR JAMES E. RISCH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,TRAVEL AND TRANSPORTATION OF PERSONS,469,20573.98,20573.98,ok,segment
SENATOR JAMES E. RISCH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,OTHER CONTRACTUAL SERVICES,469,50.0,50.0,ok,segment
SENATOR JAMES E. RISCH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,468,ACQUISITION OF ASSETS,470,13199.84,13199.84,ok,segment
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,472,PERSONNEL COMP. FULL-TIME PERMANENT,473,1619190.56,1619190.56,ok,segment
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,472,PERSONNEL BENEFITS,473,2738.0,0.0,no_records,segment
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,472,NET PAYROLL EXPENSES,473,1621928.56,1619190.56,fail,block_running_total
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,472,TRAVEL AND TRANSPORTATION OF PERSONS,479,84354.81,84354.81,ok,segment
SENATOR JAMES E. RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,472,OTHER CONTRACTUAL SERVICES,480,1266.5,1266.5,ok,segment
INTERN COMPENSATION - RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,481,PERSONNEL COMP. FULL-TIME PERMANENT,481,16400.0,16400.0,ok,segment
INTERN COMPENSATION - RISCH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,481,NET PAYROLL EXPENSES,481,16400.0,16400.0,ok,block_running_total
SENATOR MITT ROMNEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,PERSONNEL BENEFITS,484,264.2,0.0,no_records,segment
SENATOR MITT ROMNEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,NET PAYROLL EXPENSES,484,264.2,0.0,no_records,block_running_total
SENATOR MITT ROMNEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,TRAVEL AND TRANSPORTATION OF PERSONS,486,8113.1,8113.1,ok,segment
SENATOR MITT ROMNEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,OTHER CONTRACTUAL SERVICES,486,104.98,104.98,ok,segment
SENATOR MITT ROMNEY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,ACQUISITION OF ASSETS,486,10718.79,10718.54,warn,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,PERSONNEL COMP. FULL-TIME PERMANENT,489,1535821.59,1535821.59,ok,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,RE-EMPLOYED ANNUITANTS,489,6233.33,0.0,no_records,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,PERSONNEL BENEFITS,489,3973.8,0.0,no_records,segment
SENATOR MITT ROMNEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488,NET PAYROLL EXPENSES,489,1546028.72,1535821.59,fail,block_running_total
