office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2013,284,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2014,285,ok,fail,26,2,1,5,0,26,64671.42,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2014,287,ok,fail,32,2,1,2,0,32,26827.93,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2014,289,ok,fail,7,1,0,2,0,7,116288.97,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2015,290,ok,fail,55,2,1,5,0,55,21969.63,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2015,292,ok,fail,49,2,1,2,0,49,14213.63,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2015,294,ok,fail,2,1,0,2,0,2,167.49,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,295,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,296,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,297,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,298,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,299,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - (LIS PROJECT),,300,ok,not_applicable,1,1,0,1,0,1,43784.0,0.0,0,0
SEC - EMRGCY APPROPS FOR TERR RESPONSE,,301,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SEC OF THE SENATE - SENATE COLLECTION,,302,ok,fail,11,1,0,1,0,11,50714.63,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,303,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,304,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,305,ok,not_applicable,3,1,0,1,0,3,1005.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,306,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,307,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,308,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,309,ok,fail,14,1,0,2,0,14,394720.09,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,310,ok,not_applicable,51,2,1,2,0,51,1282105.62,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,312,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,313,ok,not_applicable,2,1,0,1,0,2,78660.78,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2014,314,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,315,ok,fail,22,1,0,2,0,22,202590.38,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,316,ok,fail,27,2,1,2,0,27,544033.52,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,318,ok,fail,310,6,5,2,0,310,1276756.07,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,324,ok,fail,16,1,0,2,0,16,57628.56,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,325,ok,not_applicable,6,1,0,2,0,6,887749.34,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,326,ok,fail,2,1,0,1,0,2,13331.2,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,327,ok,fail,34,2,1,1,0,34,235724.61,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,329,ok,fail,664,12,11,2,0,664,2517462.71,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,341,ok,fail,3,1,0,3,0,3,8123.07,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,342,ok,not_applicable,10,1,0,2,0,10,638091.6,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,343,ok,fail,5,1,0,2,0,5,36986.87,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,344,ok,fail,73,2,1,2,0,73,560889.67,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,346,ok,fail,169,4,3,2,0,169,344795.64,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,350,ok,fail,17,1,0,2,0,17,220930.83,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,351,ok,not_applicable,32,2,1,2,0,32,760870.24,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,353,ok,fail,227,5,4,3,0,227,883210.7,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,358,ok,fail,166,4,3,3,0,166,1089143.87,0.0,1,0
SGT @ ARMS - IT SUPPORT SERVICES,,362,ok,fail,355,7,6,3,0,355,7512569.64,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,369,ok,fail,93,3,2,5,0,93,511605.61,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,372,ok,fail,234,5,4,3,0,234,5322882.22,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,377,ok,fail,229,5,4,3,0,229,680826.14,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,382,ok,fail,195,5,4,3,0,195,1379262.74,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,387,ok,fail,540,10,9,3,0,540,12625097.69,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,397,ok,fail,115,3,2,5,0,115,762685.66,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,400,ok,fail,284,6,5,3,0,284,9097079.16,0.0,0,0
SAA - EMERG SUPP NO YEAR FUNDS,,406,ok,fail,20,1,0,2,0,20,90745.92,0.0,0,0
SAA - RECORD STUDIO NO YEAR FUNDS,,407,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SMI PROJECT,,408,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2013,409,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2014,410,ok,fail,0,1,0,2,0,0,0.0,0.0,0,0
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2015,411,ok,fail,14,1,0,4,0,14,230375.42,0.0,0,0
SENATOR DANIEL K. AKAKA,2013,412,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR LAMAR ALEXANDER,2013,413,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR LAMAR ALEXANDER,2014,414,ok,fail,108,5,4,5,0,108,66276.81,0.0,0,0
SENATOR LAMAR ALEXANDER,2015,419,fail,fail,255,8,7,6,50,255,1393085.05,0.0,0,0
SENATOR KELLY AYOTTE,2013,427,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KELLY AYOTTE,2014,428,ok,fail,123,5,4,5,0,123,45500.33,0.0,0,0
SENATOR KELLY AYOTTE,2015,433,ok,fail,557,19,18,6,0,557,1242592.42,0.0,0,0
SENATOR TAMMY BALDWIN,2013,452,ok,fail,4,1,0,2,0,4,2739.4,0.0,0,0
SENATOR TAMMY BALDWIN,2014,453,ok,fail,179,6,5,5,0,179,111844.51,0.0,0,0
SENATOR TAMMY BALDWIN,2015,459,ok,fail,322,10,9,6,0,322,1249099.6,0.0,0,0
SENATOR JOHN BARRASSO,2013,469,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN BARRASSO,2014,470,fail,fail,57,3,2,5,0,57,23116.58,0.0,0,0
SENATOR JOHN BARRASSO,2015,473,fail,fail,300,9,8,7,0,300,1226406.92,0.0,0,0
SENATOR MAX BAUCUS,2013,482,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MAX BAUCUS,2014,483,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARK BEGICH,2013,484,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARK BEGICH,2014,485,fail,fail,33,2,1,6,0,33,24786.14,0.0,0,0
SENATOR MARK BEGICH,2015,487,fail,fail,78,3,2,6,53,78,1019319.18,0.0,0,0
SENATOR MICHAEL BENNET,2013,490,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL BENNET,2014,491,ok,fail,63,3,2,5,0,63,28219.4,0.0,0,0
SENATOR MICHAEL BENNET,2015,494,ok,fail,264,9,8,7,0,264,1299984.73,0.0,0,0
SENATOR JEFF BINGAMAN,2013,503,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2013,504,ok,fail,13,2,1,1,0,13,3184.35,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2014,506,fail,fail,61,3,2,6,0,61,142848.81,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2015,509,fail,fail,210,8,7,7,0,210,1261329.85,0.0,0,0
SENATOR ROY BLUNT,2013,517,ok,banner_missing,1,1,0,1,0,1,1124.5,0.0,0,0
SENATOR ROY BLUNT,2014,518,ok,fail,231,9,8,5,0,231,67027.55,0.0,0,0
SENATOR ROY BLUNT,2015,527,ok,fail,588,20,19,8,0,588,1374140.96,0.0,0,0
SENATOR CORY BOOKER,2014,547,ok,fail,73,3,2,5,0,73,70665.33,0.0,0,0
SENATOR CORY BOOKER,2015,550,ok,fail,207,7,6,6,0,207,1460073.41,0.0,0,0
SENATOR JOHN BOOZMAN,2013,557,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN BOOZMAN,2014,558,ok,fail,98,4,3,5,0,98,15877.62,0.0,0,0
SENATOR JOHN BOOZMAN,2015,562,ok,fail,613,19,18,6,0,613,1159474.93,0.0,0,0
SENATOR BARBARA BOXER,2013,581,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BARBARA BOXER,2014,582,fail,fail,87,4,3,5,0,87,22935.92,0.0,0,0
SENATOR BARBARA BOXER,2015,586,fail,fail,397,11,10,5,68,397,2126054.46,0.0,0,0
SENATOR SCOTT P. BROWN,2013,597,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2013,598,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2014,599,fail,fail,182,6,5,6,0,182,62424.99,0.0,0,0
SENATOR SHERROD BROWN,2015,605,fail,fail,592,18,17,7,0,592,1525239.68,0.0,0,0
SENATOR RICHARD BURR,2013,623,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BURR,2014,624,fail,fail,51,4,3,6,0,51,24240.23,0.0,0,0
SENATOR RICHARD BURR,2015,628,fail,fail,193,8,7,8,0,193,1418759.12,0.0,0,0
SENATOR MARIA CANTWELL,2013,636,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARIA CANTWELL,2014,637,fail,fail,150,5,4,6,0,150,101954.28,0.0,0,0
SENATOR MARIA CANTWELL,2015,642,fail,fail,406,13,12,8,0,406,1255760.7,0.0,0,0
SENATOR SHELLEY MOORE CAPITO,2015,655,ok,fail,92,4,3,7,0,92,436407.55,0.0,0,0
SENATOR BENJAMIN L CARDIN,2013,659,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BENJAMIN L CARDIN,2014,660,ok,fail,35,3,2,5,0,35,8188.4,0.0,0,0
SENATOR BENJAMIN L CARDIN,2015,663,ok,fail,106,5,4,7,0,106,1373287.03,0.0,0,0
SENATOR THOMAS R. CARPER,2013,668,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR THOMAS R. CARPER,2014,669,fail,fail,80,4,3,6,0,80,25208.7,0.0,0,0
SENATOR THOMAS R. CARPER,2015,673,fail,fail,274,9,8,7,0,274,1268978.07,0.0,0,0
"SENATOR ROBERT CASEY, JR.",2013,682,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SENATOR ROBERT CASEY, JR.",2014,683,fail,fail,182,7,6,6,0,182,78451.5,0.0,0,0
"SENATOR ROBERT CASEY, JR.",2015,690,fail,fail,309,10,9,6,0,309,1618960.42,0.0,0,0
SENATOR BILL CASSIDY,2015,700,ok,fail,111,4,3,6,0,111,430462.49,0.0,0,0
SENATOR SAXBY CHAMBLISS,2013,704,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR SAXBY CHAMBLISS,2014,705,ok,fail,115,5,4,4,0,115,14754.57,0.0,0,0
SENATOR SAXBY CHAMBLISS,2015,710,warn,fail,284,9,8,7,0,284,796365.15,0.0,0,0
SENATOR JEFFREY CHIESA,2013,719,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JEFFREY CHIESA,2014,720,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DANIEL R. COATS,2013,721,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DANIEL R. COATS,2014,722,ok,fail,99,4,3,4,0,99,10172.16,0.0,0,0
SENATOR DANIEL R. COATS,2015,726,ok,fail,582,17,16,7,0,582,1318995.11,0.0,0,0
SENATOR TOM COBURN,2013,743,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TOM COBURN,2014,744,ok,fail,32,2,1,3,0,32,5857.1,0.0,0,0
SENATOR TOM COBURN,2015,746,ok,fail,87,3,2,5,0,87,565688.0,0.0,0,0
SENATOR THAD COCHRAN,2013,749,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR THAD COCHRAN,2014,750,ok,fail,48,3,2,5,0,48,27561.17,0.0,0,0
SENATOR THAD COCHRAN,2015,753,fail,fail,227,7,6,5,47,227,1209117.08,0.0,0,0
SENATOR SUSAN M. COLLINS,2013,760,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR SUSAN M. COLLINS,2014,761,fail,fail,178,7,6,6,0,178,43773.14,0.0,0,0
SENATOR SUSAN M. COLLINS,2015,768,fail,fail,503,15,14,8,75,503,1209840.07,0.0,0,0
SENATOR KENT CONRAD,2013,783,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2013,784,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2014,785,ok,fail,41,3,2,5,0,41,15485.65,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2015,788,ok,fail,209,7,6,7,0,209,1234356.54,0.0,0,0
SENATOR BOB CORKER,2013,795,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BOB CORKER,2014,796,ok,fail,131,5,4,5,0,131,24558.26,0.0,0,0
SENATOR BOB CORKER,2015,801,ok,fail,581,18,17,7,0,581,1099890.03,0.0,0,0
SENATOR JOHN CORNYN,2013,819,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN CORNYN,2014,820,ok,fail,48,3,2,5,0,48,78396.89,0.0,0,0
SENATOR JOHN CORNYN,2015,823,fail,fail,288,8,7,6,68,288,1850550.58,0.0,0,0
SENATOR TOM COTTON,2015,831,ok,fail,118,4,3,6,0,118,396825.88,0.0,0,0
SENATOR WILLIAM COWAN,2013,835,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2013,836,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2014,837,ok,fail,81,3,2,5,0,81,150925.41,0.0,0,0
SENATOR MICHAEL D. CRAPO,2015,840,ok,fail,289,9,8,6,0,289,1192800.51,0.0,0,0
SENATOR TED CRUZ,2013,849,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TED CRUZ,2014,850,fail,fail,130,5,4,6,0,130,73444.4,0.0,0,0
SENATOR TED CRUZ,2015,855,fail,fail,275,9,8,6,0,275,1964407.18,0.0,0,0
SENATOR STEVE DAINES,2015,864,ok,fail,217,7,6,6,0,217,522207.79,0.0,0,0
SENATOR JIM DEMINT,2013,871,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOE DONNELLY,2013,872,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOE DONNELLY,2014,873,ok,fail,75,4,3,5,0,75,14094.62,0.0,0,0
SENATOR JOE DONNELLY,2015,877,ok,fail,618,19,18,7,0,618,1273310.75,0.0,0,0
SENATOR RICHARD J. DURBIN,2013,896,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICHARD J. DURBIN,2014,897,ok,fail,135,5,4,5,0,135,43676.8,0.0,0,0
SENATOR RICHARD J. DURBIN,2015,902,ok,fail,269,8,7,6,0,269,1553822.94,0.0,0,0
SENATOR MICHAEL B. ENZI,2013,910,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL B. ENZI,2014,911,fail,fail,22,2,1,5,0,22,3766.87,0.0,0,0
SENATOR MICHAEL B. ENZI,2015,913,fail,fail,225,7,6,8,0,225,1118287.82,0.0,0,0
SENATOR JONI ERNST,2015,920,ok,fail,60,3,2,4,0,60,397222.76,0.0,0,0
SENATOR DIANNE FEINSTEIN,2013,923,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DIANNE FEINSTEIN,2014,924,ok,fail,39,2,1,5,0,39,27955.1,0.0,0,0
SENATOR DIANNE FEINSTEIN,2015,926,ok,fail,264,8,7,6,0,264,2081496.17,0.0,0,0
SENATOR DEB FISCHER,2013,934,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DEB FISCHER,2014,935,ok,fail,46,2,1,5,0,46,13836.17,0.0,0,0
SENATOR DEB FISCHER,2015,937,ok,fail,328,10,9,8,0,328,1279632.45,0.0,0,0
SENATOR JEFF FLAKE,2013,947,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JEFF FLAKE,2014,948,ok,fail,60,3,2,5,0,60,25997.72,0.0,0,0
SENATOR JEFF FLAKE,2015,951,ok,fail,209,6,5,7,0,209,1270436.73,0.0,0,0
SENATOR AL FRANKEN,2013,957,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR AL FRANKEN,2014,958,ok,fail,66,3,2,5,0,66,12038.78,0.0,0,0
SENATOR AL FRANKEN,2015,961,ok,fail,257,9,8,5,0,257,1212077.99,0.0,0,0
SENATOR CORY GARDNER,2015,970,ok,fail,66,3,2,6,0,66,435337.68,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2013,973,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2014,974,ok,fail,95,4,3,5,0,95,35136.24,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2015,978,ok,fail,594,18,17,6,0,594,1793729.71,0.0,0,0
SENATOR LINDSEY GRAHAM,2013,996,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR LINDSEY GRAHAM,2014,997,ok,fail,19,2,1,3,0,19,21479.27,0.0,0,0
SENATOR LINDSEY GRAHAM,2015,999,ok,fail,112,4,3,5,0,112,1401664.24,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2013,1003,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2014,1004,fail,fail,69,3,2,6,0,69,41365.58,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2015,1007,fail,fail,174,6,5,6,0,174,1225102.11,0.0,0,0
SENATOR KAY HAGAN,2013,1013,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KAY HAGAN,2014,1014,fail,fail,89,4,3,6,0,89,76283.82,0.0,0,0
SENATOR KAY HAGAN,2015,1018,fail,fail,143,5,4,7,0,143,1054463.01,0.0,0,0
SENATOR TOM HARKIN,2013,1023,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TOM HARKIN,2014,1024,ok,fail,41,2,1,4,0,41,7419.09,0.0,0,0
SENATOR TOM HARKIN,2015,1026,ok,fail,150,5,4,6,0,150,972566.38,0.0,0,0
SENATOR ORRIN G. HATCH,2013,1031,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ORRIN G. HATCH,2014,1032,ok,fail,75,3,2,5,0,75,226663.3,0.0,0,0
SENATOR ORRIN G. HATCH,2015,1035,ok,fail,196,6,5,6,0,196,1223665.56,0.0,0,0
SENATOR MARTIN HEINRICH,2013,1041,ok,banner_missing,1,1,0,1,0,1,5375.0,0.0,0,0
SENATOR MARTIN HEINRICH,2014,1042,ok,fail,55,3,2,4,0,55,74338.99,0.0,0,0
SENATOR MARTIN HEINRICH,2015,1045,ok,fail,372,13,12,6,0,372,1372492.89,0.0,0,0
SENATOR HEIDI HEITKAMP,2013,1058,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR HEIDI HEITKAMP,2014,1059,ok,fail,63,3,2,5,0,63,53871.91,0.0,0,0
SENATOR HEIDI HEITKAMP,2015,1062,ok,fail,304,9,8,5,0,304,1284771.75,0.0,0,0
SENATOR DEAN HELLER,2013,1071,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DEAN HELLER,2014,1072,ok,fail,55,3,2,5,0,55,38204.34,0.0,0,0
SENATOR DEAN HELLER,2015,1075,ok,fail,171,6,5,6,0,171,1137478.94,0.0,0,0
SENATOR MAZIE HIRONO,2013,1081,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MAZIE HIRONO,2014,1082,fail,fail,72,3,2,6,0,72,69555.25,0.0,0,0
SENATOR MAZIE HIRONO,2015,1085,fail,fail,125,4,3,7,38,125,1036567.91,0.0,0,0
SENATOR JOHN HOEVEN,2013,1089,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN HOEVEN,2014,1090,ok,fail,62,3,2,5,0,62,69014.07,0.0,0,0
SENATOR JOHN HOEVEN,2015,1093,ok,fail,160,6,5,6,0,160,1130870.7,0.0,0,0
SENATOR KAY BAILEY HUTCHISON,2013,1099,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2013,1100,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2014,1101,ok,fail,89,4,3,4,0,89,22642.79,0.0,0,0
SENATOR JAMES M. INHOFE,2015,1105,ok,fail,325,10,9,8,0,325,1141726.78,0.0,0,0
SENATOR DANIEL K. INOUYE,2013,1115,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHNNY ISAKSON,2013,1116,ok,banner_missing,1,1,0,1,0,1,88.71,0.0,0,0
SENATOR JOHNNY ISAKSON,2014,1117,fail,fail,209,8,7,6,0,209,26840.91,0.0,0,0
SENATOR JOHNNY ISAKSON,2015,1125,fail,fail,620,20,19,5,51,620,1330726.78,0.0,0,0
SENATOR MIKE JOHANNS,2013,1145,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MIKE JOHANNS,2014,1146,ok,fail,40,2,1,4,0,40,11910.3,0.0,0,0
SENATOR MIKE JOHANNS,2015,1148,ok,fail,104,4,3,7,0,104,645440.45,0.0,0,0
SENATOR TIM JOHNSON,2013,1152,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TIM JOHNSON,2014,1153,fail,fail,19,2,1,5,0,19,7238.33,0.0,0,0
SENATOR TIM JOHNSON,2015,1155,fail,fail,82,3,2,7,0,82,944289.37,0.0,0,0
SENATOR RON JOHNSON,2013,1158,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RON JOHNSON,2014,1159,ok,fail,151,6,5,5,0,151,31663.9,0.0,0,0
SENATOR RON JOHNSON,2015,1165,fail,fail,330,11,10,6,46,330,1174328.83,0.0,0,0
SENATOR TIM KAINE,2013,1176,ok,banner_missing,1,1,0,1,0,1,5250.0,0.0,0,0
SENATOR TIM KAINE,2014,1177,ok,fail,233,9,8,5,0,233,146257.33,0.0,0,0
SENATOR TIM KAINE,2015,1186,ok,fail,342,10,9,7,0,342,1356088.34,0.0,1,0
SENATOR JOHN F. KERRY,2013,1196,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2013,1197,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2014,1198,fail,fail,65,3,2,6,0,65,14105.0,0.0,0,0
SENATOR ANGUS KING,2015,1201,fail,fail,384,14,13,7,0,384,1450821.03,0.0,0,0
SENATOR MARK KIRK,2013,1215,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARK KIRK,2014,1216,ok,fail,62,3,2,4,0,62,14344.34,0.0,0,0
SENATOR MARK KIRK,2015,1219,ok,fail,297,10,9,6,0,297,1536872.63,0.0,1,0
SENATOR AMY KLOBUCHAR,2013,1229,ok,banner_missing,1,1,0,1,0,1,106.9,0.0,0,0
SENATOR AMY KLOBUCHAR,2014,1230,ok,fail,91,4,3,5,0,91,15338.25,0.0,0,0
SENATOR AMY KLOBUCHAR,2015,1234,ok,fail,436,14,13,5,0,436,1294880.87,0.0,0,0
SENATOR HERBERT H. KOHL,2013,1248,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JON KYL,2013,1249,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARY L. LANDRIEU,2013,1250,ok,banner_missing,32,2,1,2,0,32,5458.19,0.0,0,0
SENATOR MARY L. LANDRIEU,2014,1252,ok,fail,95,4,3,5,0,95,47445.29,0.0,0,0
SENATOR MARY L. LANDRIEU,2015,1256,ok,fail,137,5,4,6,0,137,786137.37,0.0,0,0
SENATOR JAMES LANKFORD,2015,1261,ok,fail,112,4,3,5,0,112,527650.28,0.0,0,0
SENATOR FRANK R. LAUTENBERG,2013,1265,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2013,1266,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2014,1267,ok,fail,155,6,5,5,0,155,37228.78,0.0,0,0
SENATOR PATRICK J. LEAHY,2015,1273,ok,fail,240,7,6,6,0,240,1191395.06,0.0,0,0
SENATOR MIKE LEE,2013,1280,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MIKE LEE,2014,1281,ok,fail,48,2,1,5,0,48,46344.08,0.0,0,0
SENATOR MIKE LEE,2015,1283,fail,fail,177,6,5,7,61,177,1249757.96,0.0,0,0
SENATOR CARL LEVIN,2013,1289,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CARL LEVIN,2014,1290,ok,fail,45,2,1,4,0,45,30310.01,0.0,0,0
